institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;euro;is_hybrid
Wellcome Trust;2014;PMC4051597;24595329;10.1038/ejhg.2014.30;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;2931.60;TRUE
Wellcome Trust;2014;PMC3778837;23563201;10.1038/jid.2013.170;Nature Publishing Group;Journal of Investigative Dermatology;0022-202X, 1523-1747;3078.18;TRUE
Wellcome Trust;2014;PMC3961477;24352044;10.1038/jid.2013.481;Nature Publishing Group;Journal of Investigative Dermatology;0022-202X, 1523-1747;3078.18;TRUE
Wellcome Trust;2014;PMC4009066;24472847;10.1038/mi.2013.127;Nature Publishing Group;Mucosal Immunology;1933-0219, 1935-3456;4605.06;TRUE
Wellcome Trust;2014;PMC3931584;24064667;10.1038/mi.2013.62;Nature Publishing Group;Mucosal Immunology;1933-0219, 1935-3456;3664.50;TRUE
Wellcome Trust;2014;PMC3931585;24172847;10.1038/mi.2013.87;Nature Publishing Group;Mucosal Immunology;1933-0219, 1935-3456;3664.50;TRUE
Wellcome Trust;2014;PMC4016792;24496315;10.1038/mi.2013.123;Nature Publishing Group;Mucosal Immunology;1933-0219, 1935-3456;3664.50;TRUE
Wellcome Trust;2014;PMC4156465;24850430;10.1038/mi.2014.40;Nature Publishing Group;Mucosal Immunology;1933-0219, 1935-3456;3664.50;TRUE
Wellcome Trust;2014;PMC3615341;23463013;10.1038/ncomms2571;Nature Publishing Group;Nature Communications;2041-1723;3129.48;TRUE
Wellcome Trust;2014;PMC3632886;23609325;10.1038/srep01706;Nature Publishing Group;Scientific Reports;2045-2322;1304.56;FALSE
Wellcome Trust;2014;PMC3566719;23321805;10.1038/tp.2012.138;Nature Publishing Group;Translational Psychiatry;2158-3188;3224.76;FALSE
Wellcome Trust;2014;PMC4203020;25247593;10.1038/tp.2014.94;Nature Publishing Group;Translational Psychiatry;2158-3188;3224.76;FALSE
Wellcome Trust;2014;PMC3749581;23887607;10.1038/bjc.2013.416;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;2491.86;TRUE
Wellcome Trust;2014;PMC4200101;25225903;10.1038/bjc.2014.477;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;2491.86;TRUE
Wellcome Trust;2014;PMC4123104;25058425;10.1038/cddis.2014.315;Nature Publishing Group;Cell Death & Disease;2041-4889;2931.60;FALSE
Wellcome Trust;2014;PMC3905697;24336292;10.1038/ncomms3946;Nature Publishing Group;Nature Communications;2041-1723;4617.27;TRUE
Wellcome Trust;2014;PMC4086683;24963649;10.1038/ncomms5248;Nature Publishing Group;Nature Communications;2041-1723;4272.81;TRUE
Wellcome Trust;2014;PMC3870772;23929547;10.1038/npp.2013.196;Nature Publishing Group;Neuropsychopharmacology;0893-133X, 1740-634X;3664.50;TRUE
Wellcome Trust;2014;PMC3940382;24280938;10.1038/mi.2013.102;Nature Publishing Group;Mucosal Immunology;1933-0219, 1935-3456;3664.50;TRUE
Wellcome Trust;2014;PMC3971484;24569529;10.1038/ncomms4319;Nature Publishing Group;Nature Communications;2041-1723;4272.81;TRUE
Wellcome Trust;2014;PMC3894584;24399205;10.1038/mtna.2013.68;Nature Publishing Group;Molecular Therapy - Nuclaic Acids;2162-2531;3811.08;FALSE
Wellcome Trust;2014;PMC3519995;23089736;10.1038/mt.2012.223;Nature Publishing Group;Molecular Therapy;1525-0016, 1525-0024;1729.82;TRUE
Wellcome Trust;2014;;24042191;10.1038/ajg.2013.292;Nature Publishing Group;American Journal of Gastroenterology;0002-9270, 1572-0241;3664.50;TRUE
Wellcome Trust;2014;PMC4205099;24961629;10.1038/ejhg.2014.120;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3224.76;TRUE
Wellcome Trust;2014;;25293719;10.1038/ejhg.2014.214;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3224.76;TRUE
Wellcome Trust;2014;;24896153;10.1038/ejhg.2014.96;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3224.76;TRUE
;;;;;;;;;
Wellcome Trust;2014;;25245499;10.1038/mp.2014.110;Nature Publishing Group;Molecular Psychiatry;1359-4184, 1476-5578;2931.60;TRUE
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2014;;25182274;10.1038/ncomms5741;Nature Publishing Group;Nature Communications;2041-1723;4617.27;TRUE
Wellcome Trust;2014;;25163855;10.1038/ncomms5765;Nature Publishing Group;Nature Communications;2041-1723;4617.27;TRUE
Wellcome Trust;2014;;24828261;10.1038/srep04954;Nature Publishing Group;Scientific Reports;2045-2322;1304.56;FALSE
Wellcome Trust;2014;;;10.1038/sdata.2014.24;Nature Publishing Group;Scientific data;;666.94;FALSE
Wellcome Trust;2014;PMC3730202;23872705;10.1038/bcj.2013.24;Nature Publishing Group;Blood Cancer Journal;2044-5385;2931.60;FALSE
Wellcome Trust;2014;;;10.1038/sj.bdj.2013.741;Nature Publishing Group;British Dental Journal;0907-4449, 1399-0047;3957.66;TRUE
Wellcome Trust;2014;PMC4207485;24769728;10.1038/cdd.2014.47;Nature Publishing Group;Cell Death & Differentiation;1350-9047, 1476-5403;3957.66;TRUE
Wellcome Trust;2014;PMC4040701;24481454;10.1038/cddis.2013.547;Nature Publishing Group;Cell Death & Disease;2041-4889;3078.18;FALSE
Wellcome Trust;2014;PMC4047904;24853414;10.1038/cddis.2014.214;Nature Publishing Group;Cell Death & Disease;2041-4889;3078.18;FALSE
Wellcome Trust;2014;PMC3801443;24076656;10.1038/emboj.2013.212;Nature Publishing Group;EMBO Journal;0261-4189, 1460-2075;3921.02;TRUE
Wellcome Trust;2014;PMC3849490;24232185;10.1038/embor.2013.181;Nature Publishing Group;EMBO Reports;1469-221X, 1469-3178;3811.08;TRUE
Wellcome Trust;2014;PMC3981078;24145797;10.1038/embor.2013.164;Nature Publishing Group;EMBO Reports;1469-221X, 1469-3178;3811.08;TRUE
Wellcome Trust;2014;PMC4140766;24801760;10.1038/ejhg.2014.74;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3224.76;TRUE
Wellcome Trust;2014;PMC4169542;24518835;10.1038/ejhg.2014.4;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3224.76;TRUE
Wellcome Trust;2014;PMC4200441;24642831;10.1038/ejhg.2014.35;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3224.76;TRUE
Wellcome Trust;2014;PMC4017118;24603424;10.1038/eye.2014.37;Nature Publishing Group;Eye;0950-222X, 1476-5454;4250.82;TRUE
Wellcome Trust;2014;PMC4077122;25028581;10.3389/fphar.2014.00135;Nature Publishing Group;Frontiers in Drug Metabolism and Transport;1663-9812;1133.20;FALSE
Wellcome Trust;2014;PMC4272251;24901348;10.1038/gim.2014.66;Nature Publishing Group;Genetics in Medicine;1098-3600, 1530-0366;4104.24;TRUE
Wellcome Trust;2014;PMC4181064;24736786;10.1038/hdy.2014.31;Nature Publishing Group;Heredity;0018-067X, 1365-2540;3078.18;TRUE
Wellcome Trust;2014;PMC4038150;24492801;10.1038/icb.2013.109;Nature Publishing Group;Immunology & Cell Biology;0818-9641, 1440-1711;4104.24;TRUE
Wellcome Trust;2014;PMC4052430;20231844;10.1038/ijo.2010.52;Nature Publishing Group;International Journal of Obesity;0307-0565, 1476-5497;4104.24;TRUE
Wellcome Trust;2014;PMC4189379;24614099;10.1038/ijo.2014.40;Nature Publishing Group;International Journal of Obesity;0307-0565, 1476-5497;4104.24;TRUE
Wellcome Trust;2014;PMC4050237;24594624;10.1038/jcbfm.2014.39;Nature Publishing Group;Journal of Cerebral Blood Flow and Metabolism;0271-678X, 1559-7016;2785.02;TRUE
Wellcome Trust;2014;PMC4269721;25005875;10.1038/jcbfm.2014.123;Nature Publishing Group;Journal of Cerebral Blood Flow and Metabolism;0271-678X, 1559-7016;2785.02;TRUE
Wellcome Trust;2014;PMC3918873;24220271;10.1038/leu.2013.338;Nature Publishing Group;Leukemia;0887-6924, 1476-5551;4250.82;TRUE
Wellcome Trust;2014;PMC3965568;23546171;10.1038/mp.2013.31;Nature Publishing Group;Molecular Psychiatry;1359-4184, 1476-5578;1292.84;TRUE
Wellcome Trust;2014;PMC3283618;22363582;10.1371/journal.pone.0031208;Nature Publishing Group;Molecular Therapy;1932-6203;1363.07;FALSE
Wellcome Trust;2014;PMC3905715;24225776;10.1038/ncomms3787;Nature Publishing Group;Nature Communications;2041-1723;4617.27;TRUE
Wellcome Trust;2014;PMC4015319;24781383;10.1038/ncomms4746;Nature Publishing Group;Nature Communications;2041-1723;4617.27;TRUE
Wellcome Trust;2014;PMC4143932;25091146;10.1038/ncomms5594;Nature Publishing Group;Nature Communications;2041-1723;4617.27;TRUE
Wellcome Trust;2014;PMC4175587;25226531;10.1038/ncomms5831;Nature Publishing Group;Nature Communications;2041-1723;4617.27;TRUE
Wellcome Trust;2014;PMC4208095;25323068;10.1038/ncomms6194;Nature Publishing Group;Nature Communications;2041-1723;4617.27;TRUE
Wellcome Trust;2014;PMC4051618;24121268;10.1038/onc.2013.413;Nature Publishing Group;Oncogene;0950-9232, 1476-5594;4104.24;TRUE
Wellcome Trust;2014;PMC3866595;24346024;10.1038/srep03545;Nature Publishing Group;Scientific Reports;2045-2322;1304.56;FALSE
Wellcome Trust;2014;PMC4046123;24897937;10.1038/srep05183;Nature Publishing Group;Scientific Reports;2045-2322;1304.56;FALSE
Wellcome Trust;2014;PMC4150124;25174814;10.1038/srep06240;Nature Publishing Group;Scientific Reports;2045-2322;1304.56;FALSE
Wellcome Trust;2014;PMC3731785;23838890;10.1038/tp.2013.53;Nature Publishing Group;Translational Psychiatry;2158-3188;3517.92;FALSE
Wellcome Trust;2014;PMC397580;3857595;10.1038/ejcn.2013.265;Nature Publishing Group;European Journal of Clinical Nutrition;0027-8424, 1091-6490;3371.34;TRUE
Wellcome Trust;2014;;25290268;10.1038/tp.2014.100;Nature Publishing Group ;Translational Psychiatry;2158-3188;3517.92;FALSE
Wellcome Trust;2014;PMC4163653;25232464;10.4172/1948-5956.1000280;OMICS;Journal of Cancer Science and Therapy;1948-5956;2520.02;TRUE
Wellcome Trust;2014;;;10.4172/2329-8936.1000102;OMICS;Transcriptomics;;787.81;FALSE
;;;;;;;;;
Wellcome Trust;2014;PMC3888373;23118196;10.1093/cercor/bhs334;Open University Press;Cerebral Cortex;1047-3211, 1460-2199;2491.86;TRUE
Wellcome Trust;2014;;24907365;10.1093/bfgp/elu015;Oxford University Press;Briefings in Functional Genomics;2041-2649, 2041-2657;2565.15;TRUE
Wellcome Trust;2014;;24879752;10.1093/cercor/bhu102;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3114.83;TRUE
Wellcome Trust;2014;;24836895;10.1093/cercor/bhu098;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3114.83;TRUE
Wellcome Trust;2014;;24142862;10.1093/cercor/bht290;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3114.83;TRUE
Wellcome Trust;2014;;24351977;10.1093/cercor/bht344;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;2748.38;TRUE
Wellcome Trust;2014;;24557638;10.1093/cercor/bhu022;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;2595.69;TRUE
Wellcome Trust;2014;;24963150;10.1093/eurpub/cku078;Oxford University Press;European Journal of Public Health;1101-1262, 1464-360X;2198.70;TRUE
Wellcome Trust;2014;;24963156;10.1093/heapol/czu055;Oxford University Press;Health Policy and Planning;0268-1080, 1460-2237;2198.70;TRUE
Wellcome Trust;2014;;24711350;10.1093/heapro/dau008;Oxford University Press;Health Promotion International;0957-4824, 1460-2245;2748.38;TRUE
Wellcome Trust;2014;;24990475;10.1093/ije/dyu128;Oxford University Press;International Journal of Epidemiology;0300-5771, 1464-3685;2931.60;TRUE
Wellcome Trust;2014;;23292347;10.1093/jac/dks504;Oxford University Press;Journal of Antimicrobial Chemotherapy;0305-7453, 1460-2091;2931.60;TRUE
Wellcome Trust;2014;;24449494;10.1093/jmcb/mjt049;Oxford University Press;Journal of Molecular Cell Biology;1674-2788, 1759-4685;2565.15;TRUE
Wellcome Trust;2014;;24115276;10.1093/jmcb/mjt037;Oxford University Press;Journal of Molecular Cell Biology;1674-2788, 1759-4685;2137.63;TRUE
Wellcome Trust;2014;;25262443;10.1093/schbul/sbu138;Oxford University Press;Schizophrenia Bulletin;0586-7614, 1745-1701;3114.83;TRUE
Wellcome Trust;2014;;25053650;10.1093/schbul/sbu103;Oxford University Press;Schizophrenia Bulletin;0586-7614, 1745-1701;3114.83;TRUE
Wellcome Trust;2014;;24847111;10.1093/scan/nsu079;Oxford University Press;Social Cognitive and Affective Neuroscience;1749-5016, 1749-5024;2198.70;TRUE
Wellcome Trust;2014;PMC3682687;23475647;10.1093/jac/dkt046;Oxford University Press;Antimicrobial Chem;0305-7453, 1460-2091;1038.28;TRUE
Wellcome Trust;2014;PMC3407421;22761293;10.1093/brain/aws154;Oxford University Press;Brain;0006-8950, 1460-2156;2076.55;TRUE
Wellcome Trust;2014;PMC3722347;23757763;10.1093/brain/awt129;Oxford University Press;Brain;0006-8950, 1460-2156;2076.55;TRUE
Wellcome Trust;2014;PMC4259274;23926113;10.1093/cercor/bht197;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3114.83;TRUE
Wellcome Trust;2014;PMC4163194;25038774;10.1093/eurheartj/ehu286;Oxford University Press;European Heart Journal;0195-668X, 1522-9645;2491.86;TRUE
Wellcome Trust;2014;PMC3748368;22504313;10.1093/eurheartj/ehs056;Oxford University Press;European Heart Journal;0195-668X, 1522-9645;2076.55;TRUE
Wellcome Trust;2014;PMC4119403;24718285;10.1093/hmg/ddu159;Oxford University Press;Human Molecular Genetics;0964-6906, 1460-2083;2565.15;TRUE
Wellcome Trust;2014;PMC3605834;23335590;10.1093/hmg/ddt015;Oxford University Press;Human Molecular Genetics;0964-6906, 1460-2083;2505.30;TRUE
Wellcome Trust;2014;PMC3501245;23010532;10.1093/humrep/des329;Oxford University Press;Human Reproduction;0268-1161, 1460-2350;2076.55;TRUE
Wellcome Trust;2014;PMC3792648;22492735;10.1093/jhmas/jrs024;Oxford University Press;Journal of Hist Med Allied Sci Online;0022-5045, 1468-4373;2491.86;TRUE
Wellcome Trust;2014;PMC4027173;24682829;10.1093/nar/gku188;Oxford University Press;Nucleic Acids Research;0305-1048, 1362-4962;1040.72;FALSE
Wellcome Trust;2014;PMC3892027;24026462;10.1093/trstmh/trt066;Oxford University Press;Royal Society of Tropical Medicine and Hygiene;0035-9203, 1878-3503;2565.15;TRUE
Wellcome Trust;2014;PMC3627767;22499781;10.1093/schbul/sbs059;Oxford University Press;Schizophrenia Bulletin;0586-7614, 1745-1701;2491.86;TRUE
Wellcome Trust;2014;PMC3796079;23223342;10.1093/schbul/sbs145;Oxford University Press;Schizophrenia Bulletin;0586-7614, 1745-1701;2491.86;TRUE
Wellcome Trust;2014;PMC3939843;24589914;10.1093/aje/kwt312;Oxford University Press;American Journal of Epidemiology;0002-9262, 1476-6256;2491.86;TRUE
Wellcome Trust;2014;PMC4109696;25067890;10.1093/shm/hkt123;Oxford University Press;Social History of Medicine;0951-631X, 1477-4666;2565.15;TRUE
Wellcome Trust;2014;PMC3971383;24353280;10.1093/eurheartj/eht533;Oxford University Press;European Heart Journal;0195-668X, 1522-9645;2491.86;TRUE
Wellcome Trust;2014;PMC3537446;23175765;10.1093/infdis/jis703;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;2672.64;TRUE
Wellcome Trust;2014;PMC3999722;24727571;10.1093/brain/awu060;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;;25246512;10.1093/cercor/bhu210;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3114.83;TRUE
Wellcome Trust;2014;;25056572;10.1093/cercor/bhu159;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3114.83;TRUE
Wellcome Trust;2014;;25260701;10.1093/cercor/bhu220;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;2748.38;TRUE
Wellcome Trust;2014;;25005706;10.1093/eurheartj/ehu263;Oxford University Press;European Heart Journal;0195-668X, 1522-9645;2491.86;TRUE
Wellcome Trust;2014;;20144484;10.1093/pastj/gtu015;Oxford University Press;Past & Present;0160-9327, 1873-1929;2565.15;TRUE
Wellcome Trust;2014;;25140030;10.1093/qjmed/hcu170;Oxford University Press;QJM;1460-2725, 1460-2393;2931.60;TRUE
Wellcome Trust;2014;;25193945;10.1093/scan/nsu103;Oxford University Press;Social Cognitive and Affective Neuroscience;1749-5016, 1749-5024;2198.70;TRUE
Wellcome Trust;2014;;25190703;10.1093/scan/nsu118;Oxford University Press;Social Cognitive and Affective Neuroscience;1749-5016, 1749-5024;2198.70;TRUE
Wellcome Trust;2014;PMC3861341;24132853;10.1093/ageing/aft159;Oxford University Press;Age and Ageing;0002-0729, 1468-2834;2931.60;TRUE
Wellcome Trust;2014;PMC4255613;24982097;10.1093/ageing/afu083;Oxford University Press;Age and Ageing;0002-0729, 1468-2834;2931.60;TRUE
Wellcome Trust;2014;PMC4070936;24859275;10.1093/aje/kwu107;Oxford University Press;American Journal of Epidemiology;0002-9262, 1476-6256;3114.83;TRUE
Wellcome Trust;2014;PMC3939852;24553777;10.1093/aje/kwt332;Oxford University Press;American Journal of Epidemiology;0002-9262, 1476-6256;2076.55;TRUE
Wellcome Trust;2014;PMC3904523;24281696;10.1093/bioinformatics/btt691;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;2565.15;TRUE
Wellcome Trust;2014;PMC3957068;24162468;10.1093/bioinformatics/btt580;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;2565.15;TRUE
Wellcome Trust;2014;PMC3777107;23860716;10.1093/bioinformatics/btt409;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;2137.63;TRUE
Wellcome Trust;2014;PMC4058955;24574118;10.1093/bioinformatics/btu103;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;1245.93;TRUE
Wellcome Trust;2014;PMC4253829;25172923;10.1093/bioinformatics/btu579;Oxford University Press;Bioinformatics;1367-4803, 1367-4811;1245.93;TRUE
Wellcome Trust;2014;PMC3891442;24163248;10.1093/brain/awt289;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC3891444;24293266;10.1093/brain/awt302;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC3914470;24277717;10.1093/brain/awt321;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC3914475;24369379;10.1093/brain/awt343;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC3959549;24271327;10.1093/brain/awt306;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC3959561;24578545;10.1093/brain/awu032;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC3999723;24691395;10.1093/brain/awu061;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4032096;24578547;10.1093/brain/awu034;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4065020;24898351;10.1093/brain/awu114;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4065022;24893708;10.1093/brain/awu117;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4107735;25057133;10.1093/brain/awu132;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4107741;25057129;10.1093/brain/awu147;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4132645;24974384;10.1093/brain/awu164;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4132647;25001494;10.1093/brain/awu175;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4163029;24919970;10.1093/brain/awu145;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4163031;25012222;10.1093/brain/awu187;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4163031;25012222;10.1093/brain/awu235;Oxford University Press;Brain;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC3959557;24613933;10.1093/brain/awu022;Oxford University Press;Brain;0006-8950, 1460-2156;2443.00;TRUE
Wellcome Trust;2014;PMC4107740;24919969;10.1093/brain/awu143;Oxford University Press;Brain;0006-8950, 1460-2156;2443.00;TRUE
Wellcome Trust;2014;PMC3891447;24253200;10.1093/brain/awt315;Oxford University Press;Brain;0006-8950, 1460-2156;1964.17;TRUE
Wellcome Trust;2014;PMC3999713;24574503;10.1093/brain/awu020;Oxford University Press;Brain;0006-8950, 1460-2156;1964.17;TRUE
Wellcome Trust;2014;PMC4132650;24993959;10.1093/brain/awu179;Oxford University Press;Brain;0006-8950, 1460-2156;1465.80;TRUE
Wellcome Trust;2014;PMC4125626;24163364;10.1093/brain/awt263;Oxford University Press;Brain;0006-8950, 1460-2156;1172.64;TRUE
Wellcome Trust;2014;PMC4163030;24974382;10.1093/brain/awu163;Oxford University Press;Brain ;0006-8950, 1460-2156;2931.60;TRUE
Wellcome Trust;2014;PMC4168660;24916163;10.1093/bfgp/elu012;Oxford University Press;Briefings in Functional Genomics;2041-2649, 2041-2657;2565.15;TRUE
Wellcome Trust;2014;PMC4235570;24946778;10.1093/bja/aeu157;Oxford University Press;British Journal of Anaesthesia;0007-0912, 1471-6771;2931.60;TRUE
Wellcome Trust;2014;PMC3864501;24092802;10.1093/cid/cit659;Oxford University Press;Clinical Infectious Diseases;1058-4838, 1537-6591;3207.17;TRUE
Wellcome Trust;2014;PMC3922213;24319084;10.1093/cid/cit794;Oxford University Press;Clinical Infectious Diseases;1058-4838, 1537-6591;3207.17;TRUE
