institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;Euro;is_hybrid
Wellcome Trust;2015;PMC4350436;25525120;10.1093/bmb/ldu037;Oxford University Press;British Medical Bulletin;0007-1420, 1471-8391;3237.12;TRUE
Wellcome Trust;2015;PMC4240166;25183792;10.1093/cvr/cvu201;Oxford University Press;Cardiovascular Research;0008-6363, 1755-3245;3237.12;TRUE
Wellcome Trust;2015;PMC4654235;25041765;10.1002/bip.22523;Wiley;Biopolymers;0006-3525, 1097-0282;3237.12;TRUE
Wellcome Trust;2015;PMC4306819;;10.1093/brain/awu348;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4671476;;10.1093/brain/awv208;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4620510;;10.1093/brain/awv159;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4540144;26092099;10.1093/cvr/cvv179;Oxford University Press;Cardiovascular Research;0008-6363, 1755-3245;3237.12;TRUE
Wellcome Trust;2015;PMC4571177;25982896;10.1093/eurheartj/ehv195;Oxford University Press;European Heart Journal;0195-668X, 1522-9645;3237.12;TRUE
Wellcome Trust;2015;PMC4339707;25587048;10.1093/cvr/cvv001;Oxford University Press;Cardiovascular Research;0008-6363, 1755-3245;3237.12;TRUE
Wellcome Trust;2015;PMC4339765;25859592;10.1093/ije/dyu259;Oxford University Press;International Journal of Epidemiology;0300-5771, 1464-3685;3237.12;TRUE
Wellcome Trust;2015;PMC4356206;25558071;10.1093/jac/dku521;Oxford University Press;Journal of Antimicrobial Chemotherapy;0305-7453, 1460-2091;3237.12;TRUE
Wellcome Trust;2015;PMC4440342;25348059;10.1111/ejn.12751;Wiley;European Journal of Neuroscience;0953-816X, 1460-9568;3237.12;TRUE
Wellcome Trust;2015;PMC4453943;25647015;10.1038/bjc.2014.606;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;3237.12;TRUE
Wellcome Trust;2015;PMC4588869;;10.1093/ije/dyv052;Oxford University Press;International Journal of Epidemiology;0300-5771, 1464-3685;3237.12;TRUE
Wellcome Trust;2015;PMC4174526;25128525;10.1242/dmm.016758;Company of Biologists;Disease Models and Mechanisms;1754-8403, 1754-8411;3237.12;FALSE
Wellcome Trust;2015;PMC4647527;25996205;10.1038/bjc.2015.176;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;3237.12;TRUE
Wellcome Trust;2015;PMC4506388;26035703;10.1038/bjc.2015.202;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;3237.12;TRUE
Wellcome Trust;2015;PMC4651137;26291059;10.1038/bjc.2015.289;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;3237.12;TRUE
Wellcome Trust;2015;PMC4647255;25950385;10.1038/bjc.2015.148;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;3237.12;TRUE
Wellcome Trust;2015;PMC4559824;26171938;10.1038/bjc.2015.248;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;3237.12;TRUE
Wellcome Trust;2015;PMC4330902;25699215;10.1093/ije/dyv074;Oxford University Press;International Journal of Epidemiology;2167-8359;3237.12;TRUE
Wellcome Trust;2015;PMC4285196;25468732;10.1093/brain/awu337;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4407192;25783594;10.1093/brain/awv052;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4362403;25691540;10.1093/cvr/cvv040;Oxford University Press;Cardiovascular Research;0008-6363, 1755-3245;3237.12;TRUE
Wellcome Trust;2015;PMC4655342;26428667;10.1093/brain/awv285;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4309992;25371427;10.1093/europace/euu281;Oxford University Press;Europace;1099-5129, 1532-2092;3237.12;TRUE
Wellcome Trust;2015;PMC4339760;25416721;10.1093/ije/dyu218;Oxford University Press;International Journal of Epidemiology;0300-5771, 1464-3685;3237.12;TRUE
Wellcome Trust;2015;PMC4620514;26463677;10.1093/brain/awv276;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4620513;26384928;10.1093/brain/awv259;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4301598;25411195;10.1093/eurheartj/EHU444;Oxford University Press;European Heart Journal;0195-668X, 1522-9645;3237.12;TRUE
Wellcome Trust;2015;PMC4614144;25270990;10.1093/brain/awu275;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4671480;26324723;10.1093/brain/awv232;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4409096;;10.1111/bjh.13317;Wiley;British Journal of Haematology;0007-1048, 1365-2141;3237.13;TRUE
Wellcome Trust;2015;PMC4165772;25065397;10.1111/gbb.12158;Wiley;Genes, Brain and Behavior;1601-1848, 1601-183X;3247.33;TRUE
Wellcome Trust;2015;PMC4205556;25339747;10.1523/JNEUROSCI.1954-14.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3247.40;TRUE
Wellcome Trust;2015;PMC4617477;26275794;10.1016/j.phrs.2015.08.004;Elsevier;Pharmacological Research;1043-6618, 1096-1186;3250.42;TRUE
Wellcome Trust;2015;PMC4510706;25783203;10.1111/tra.12283;Wiley;Traffic;1398-9219, 1600-0854;3250.99;TRUE
Wellcome Trust;2015;PMC4510817;25850710;10.1111/apha.12505;Wiley;Acta Physiologica;1748-1708, 1748-1716;3252.31;TRUE
Wellcome Trust;2015;PMC4510149;26004207;10.1016/j.socscimed.2015.05.026;Elsevier;Social Science and Medicine;0277-9536, 1873-5347;3253.31;TRUE
Wellcome Trust;2015;PMC4431585;25382253;10.1002/cbic.201402512;Wiley;ChemBioChem;1439-4227, 1439-7633;3254.20;TRUE
Wellcome Trust;2015;PMC4470523;;10.1097/NEN.0000000000000209;Wolters Kluwer;Journal of Neuropathology and Experimental Neurology;0022-3069, 1554-6578;3266.97;TRUE
Wellcome Trust;2015;PMC4529742;25892211;10.1111/ejn.12895;Wiley;European Journal of Neuroscience;0953-816X, 1460-9568;3275.34;TRUE
Wellcome Trust;2015;PMC4461008;25885875;10.1016/j.ijcard.2015.04.069;Elsevier;International Journal of Cardiology;0167-5273, 1874-1754;3275.37;TRUE
Wellcome Trust;2015;PMC4634194;26629533;10.1016/j.ebiom.2015.08.001;Elsevier;EBioMedicine;2352-3964;3280.52;FALSE
Wellcome Trust;2015;PMC4500322;25655310;10.1111/bcp.12603;Wiley;British Journal of Clinical Pharmacology;0306-5251, 1365-2125;3286.63;TRUE
Wellcome Trust;2015;PMC4432065;25854480;10.1128/JCM.00875-15;American Society for Microbiology;Journal of Clinical Microbiology;0095-1137, 1098-660X;3286.63;TRUE
Wellcome Trust;2015;PMC3776220;23787121;10.1016/j.ejcb.2013.05.001;Elsevier;European Journal of Cell Biology;0171-9335, 1618-1298;3291.61;TRUE
Wellcome Trust;2015;PMC4596250;26432019;10.1016/j.molmed.2015.08.003;Elsevier;Trends in Molecular Medicine;1471-4914, 1471-499X;3293.74;TRUE
Wellcome Trust;2015;PMC4399300;25594860;10.1210/jc.2014-3556;JCEM;Journal of Clinical Endocrinology and Metabolism;0021-972X, 1945-7197;3295.79;TRUE
Wellcome Trust;2015;PMC4287140;25568112;10.1523/JNEUROSCI.4994-13.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3297.20;TRUE
Wellcome Trust;2015;PMC4222855;25253744;10.1212/WNL.0000000000000913;American Academy of Neurology;Neurology;0028-3878, 1526-632X;3298.25;TRUE
Wellcome Trust;2015;PMC4287159;25568102;10.1523/JNEUROSCI.0594-14.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3305.37;TRUE
Wellcome Trust;2015;PMC3924264;24375413;10.1074/jbc.m113.526350;;The Journal of Biological Chemistry;0021-9258, 1083-351X;3314.41;TRUE
Wellcome Trust;2015;PMC4521012;26085090;10.1074/jbc.M114.622522;ASBMB;The Journal of Biological Chemistry;0021-9258, 1083-351X;3332.86;TRUE
Wellcome Trust;2015;PMC4331632;25698750;10.1523/JNEUROSCI.3653-14.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3335.91;TRUE
Wellcome Trust;2015;PMC4315834;25653363;10.1523/JNEUROSCI.3318-14.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3336.61;TRUE
Wellcome Trust;2015;PMC4367161;25725109;10.4049/jimmunol.1402956;American Association of Immunologists;Journal of Immunology;0022-1767, 1550-6606;3342.97;TRUE
Wellcome Trust;2015;PMC4331627;25698743;10.1523/JNEUROSCI.3047-14.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3350.64;TRUE
Wellcome Trust;2015;PMC4507089;25923923;10.1089/ten.tea.2014.0485;Mary Ann Liebert;Tissue Engineering;1937-3341, 1937-335X;3361.72;TRUE
Wellcome Trust;2015;PMC4176429;25077788;10.1093/cid/ciu561;Oxford University Press;Clinical Infectious Diseases;1058-4838, 1537-6591;3364.34;TRUE
Wellcome Trust;2015;PMC4551341;25995336;10.15252/emmm.201505088;Wiley;EMBO Molecular Medicine;1757-4676, 1757-4684;3372.00;FALSE
Wellcome Trust;2015;PMC4442602;25919378;10.1089/hum.2015.015;Mary Ann Liebert Inc;Human Gene Therapy;1043-0342, 1557-7422;3373.98;TRUE
Wellcome Trust;2015;PMC4600229;;10.1002/anie.201504287;Wiley;Angewandte Chemie International Edition;1433-7851, 1521-3773;3378.61;TRUE
Wellcome Trust;2015;PMC4210721;25434064;10.1007/s40592-014-0002-y;Springer;Monash Bioethics Review;1321-2753, 1836-6716;3378.84;TRUE
Wellcome Trust;2015;PMC4386106;25790854;10.1159/000377618;Karger;Neonatology;1661-7800, 1661-7819;3384.92;TRUE
Wellcome Trust;2015;PMC4327391;25668563;10.1097/NEN.0000000000000172;Wolters Kluwer - Lippincott Williams and Wilkins;Journal of Neuropathology & Experimental Neurology ;0022-3069, 1554-6578;3392.23;TRUE
Wellcome Trust;2015;PMC4385915;25741596;10.1038/cddis.2015.31;;Cell Death and Disease;2041-4889;3398.98;FALSE
Wellcome Trust;2015;PMC4649532;25356872;10.1038/cddis.2014.452;Nature Publishing Group;Cell Death & Disease;2041-4889;3398.98;FALSE
Wellcome Trust;2015;PMC4414339;25900547;10.1097/NMD.0000000000000295;Lippincott Williams & Wilkins;Journal of Nervous & Mental Disease;0022-3018, 1539-736X;3414.78;TRUE
Wellcome Trust;2015;PMC4367523;25539150;10.1089/scd.2014.0520;Mary Ann Liebert Inc;Stem Cells and Development;1547-3287, 1557-8534;3415.35;TRUE
Wellcome Trust;2015;PMC4456446;25896913;10.1128/MCB.00123-15;American Society for Microbiology;Molecular and Cellular Biology;0270-7306, 1098-5549;3420.99;TRUE
Wellcome Trust;2015;PMC4474532;25925385;10.15252/embj.201489183;Wiley;EMBO Journal;0261-4189, 1460-2075;3422.89;TRUE
Wellcome Trust;2015;PMC4416732;25907054;10.1016/j.biomaterials.2015.02.079;;Biomaterials;0142-9612, 1878-5905;3434.31;TRUE
Wellcome Trust;2015;PMC4487447;25882543;10.1093/molehr/gav019;Oxford University Press;Molecular Human Reproduction;1360-9947, 1460-2407;3439.44;TRUE
Wellcome Trust;2015;PMC4677984;26472558;10.1093/cercor/bhv227;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3439.44;TRUE
Wellcome Trust;2015;PMC4617295;26443417;10.1093/aje/kwv045;Oxford University Press;American Journal of Epidemiology;0002-9262, 1476-6256;3439.44;TRUE
Wellcome Trust;2015;PMC4507329;26040481;10.1093/humrep/dev120;Oxford University Press;Human Reproduction;0268-1161, 1460-2350;3439.44;TRUE
Wellcome Trust;2015;PMC4339857;25391298;10.1093/molehr/gau105;Oxford University Press;Molecular Human Reproduction;1360-9947, 1460-2407;3439.44;TRUE
Wellcome Trust;2015;PMC4572886;26134033;10.1093/jnci/djv178;Oxford University Press;Journal of the National Cancer Institute;1460-2105;3439.44;TRUE
Wellcome Trust;2015;PMC4472320;25954039;10.1093/humrep/dev098;Oxford University Press;Human Reproduction;0268-1161, 1460-2350;3439.44;TRUE
Wellcome Trust;2015;PMC4555642;25890600;10.1093/jnci/djv081;Oxford University Press;Journal of the National Cancer Institute;0027-8874, 1460-2105;3439.44;TRUE
Wellcome Trust;2015;PMC4394893;25669203;10.1093/jnci/djv001;Oxford University Press;Journal of the National Cancer Institute;0027-8874, 1460-2105;3439.44;TRUE
Wellcome Trust;2015;PMC4594618;26253932;10.1093/humupd/dmv038;Oxford University Press;Human Reproduction Update;1355-4786, 1460-2369;3439.44;TRUE
Wellcome Trust;2015;PMC4535637;25829375;10.1093/schbul/sbv028;Oxford University Press;Schizophrenia Bulletin;0586-7614, 1745-1701;3439.44;TRUE
Wellcome Trust;2015;PMC4517052;25911668;10.1093/toxsci/kfv086;Oxford University Press;Toxicological Sciences;1096-6080, 1096-0929;3439.44;TRUE
Wellcome Trust;2015;PMC4466180;25528759;10.1093/schbul/sbu173;Oxford University Press;Schizophrenia Bulletin;0586-7614, 1745-1701;3439.44;TRUE
Wellcome Trust;2015;PMC4690474;26628514;10.1093/aje/kwv134;Oxford University Press;American Journal of Epidemiology;0002-9262, 1476-6256;3439.44;TRUE
Wellcome Trust;2015;PMC4507332;26082478;10.1093/humrep/dev138;Oxford University Press;Human Reproduction;0268-1161, 1460-2350;3439.44;TRUE
Wellcome Trust;2015;PMC4635928;26420783;10.1093/cercor/bhv216;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3439.44;TRUE
Wellcome Trust;2015;PMC4585517;25405941;10.1093/cercor/bhu266;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3439.44;TRUE
Wellcome Trust;2015;PMC4600302;26224759;10.1093/geronb/gbv040;Oxford University Press;Journals of Gerontology: Series B;1079-5014, 1758-5368;3439.44;TRUE
Wellcome Trust;2015;PMC4635919;26250779;10.1093/cercor/bhv149;Oxford University Press;Cerebral Cortex;1047-3211, 1460-2199;3439.44;TRUE
Wellcome Trust;2015;PMC4631106;25922346;10.1093/gerona/glv047;Oxford University Press;Journals of Gerontology: Series A;1079-5006, 1758-535X;3439.44;TRUE
Wellcome Trust;2015;PMC4459553;26035139;10.1097/DBP.0000000000000166;Wolters Kluwer (inc Lippincott, Williams and Wilkins);Journal of Developmental and Behavioral Pediatrics;0196-206X, 1536-7312;3454.20;TRUE
Wellcome Trust;2015;PMC4534635;26288840;10.1016/j.ebiom.2015.05.009;Elsevier;EBioMedicine;2352-3964;3458.22;FALSE
Wellcome Trust;2015;PMC4464042;;10.1159/000369804;Karger;Hormone Research in Paediatrics;1663-2818, 1663-2826;3458.46;TRUE
Wellcome Trust;2015;PMC4499787;25758640;10.1089/scd.2014.0512;Mary Ann Liebert;Stem Cells and Development;1547-3287, 1557-8534;3460.99;TRUE
Wellcome Trust;2015;PMC4360752;25528066;10.1037/a0038396;American Psychological Association;Psychology and Ageing;0882-7974, 1939-1498;3463.62;TRUE
Wellcome Trust;2015;PMC4413790;25586410;10.1017/S0031182014001905;Cambridge University Press;Parasitology;0031-1820, 1469-8161;3470.25;TRUE
Wellcome Trust;2015;PMC4319709;25461723;10.1016/j.cbpa.2014.10.016;;Current opinion in chemical biology;1367-5931, 1879-0402;3472.19;TRUE
Wellcome Trust;2015;;;10.1002/anie.201506384;Wiley;Angewandte Chemie;2041-1723;3479.39;TRUE
Wellcome Trust;2015;PMC4442572;25760682;10.1089/hum.2015.019;Mary Ann Liebert;Human Gene Therapy;1043-0342, 1557-7422;3487.34;TRUE
Wellcome Trust;2015;PMC4369119;25358339;10.1159/000366225;Karger;Nephron Physiology;1660-8151, 1660-2137;3490.44;TRUE
Wellcome Trust;2015;PMC4154450;24993159;10.1016/j.drudis.2014.06.023;Elsevier;Drug Discovery Today;1359-6446, 1878-5832;3505.37;TRUE
Wellcome Trust;2015;PMC4428042;;10.15252/embr.201540354;Wiley;EMBO;1469-221X, 1469-3178;3506.88;TRUE
Wellcome Trust;2015;PMC4456427;;10.1016/j.bios.2015.04.079;Elsevier;Biosensors and Bioelectronics;0956-5663, 1873-4235;3511.06;TRUE
Wellcome Trust;2015;PMC4363398;25788691;10.1523/JNEUROSCI.2292-14.2015;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;3540.07;TRUE
Wellcome Trust;2015;PMC4527410;25651842;10.1093/infdis/jiv067;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;3540.60;TRUE
Wellcome Trust;2015;PMC4442623;25351204;10.1093/infdis/jiu592;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;3541.41;TRUE
Wellcome Trust;2015;PMC4512609;25701866;10.1093/infdis/jiv093;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;3541.41;TRUE
Wellcome Trust;2015;PMC4354982;25336729;10.1093/infdis/jiu574;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;3541.41;TRUE
Wellcome Trust;2015;PMC4577048;25858956;10.1093/infdis/jiv211;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;3541.41;TRUE
Wellcome Trust;2015;PMC4425938;25542958;10.1093/infdis/jiu831;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;3541.41;TRUE
Wellcome Trust;2015;PMC4463005;25778753;10.1093/cid/civ195;Oxford University Press;Clinical Infectious Diseases;1058-4838, 1537-6591;3541.41;TRUE
Wellcome Trust;2015;PMC4596930;26449953;10.1093/cid/civ691;Oxford University Press;Clinical Infectious Diseases;1058-4838, 1537-6591;3541.41;TRUE
Wellcome Trust;2015;PMC4512610;25712976;10.1093/infdis/jiv098;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;3541.41;TRUE
Wellcome Trust;2015;PMC4425937;25505295;10.1093/infdis/jiu672;Oxford University Press;Journal of Infectious Diseases;0022-1899, 1537-6613;3541.41;TRUE
Wellcome Trust;2015;PMC4463006;25778749;10.1093/cid/civ219;Oxford University Press;Clinical Infectious Diseases;1058-4838, 1537-6591;3541.41;TRUE
Wellcome Trust;2015;PMC4269550;25412409;10.1021/jm500809c;American Chemical Society;Journal of Medicinal Chemistry;0022-2623, 1520-4804;3543.69;TRUE
Wellcome Trust;2015;PMC4263610;25446428;10.1016/j.ejphar.2014.10.041;Elsevier;European Journal of Pharmacology;0014-2999, 1879-0712;3546.89;TRUE
Wellcome Trust;2015;PMC4346401;25730129;10.1371/journal.pone.0117364;PLOS;PLOS One;1932-6203;3555.49;FALSE
Wellcome Trust;2015;PMC4592089;25585696;10.1038/ejhg.2014.296;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3560.83;TRUE
Wellcome Trust;2015;PMC4592073;;10.1038/ejhg.2014.221;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3560.83;TRUE
Wellcome Trust;2015;PMC4592079;25649381;10.1038/ejhg.2014.283;Nature Publishing Group;European Journal of Human Genetics;1018-4813, 1476-5438;3560.83;TRUE
Wellcome Trust;2015;PMC4345829;;10.1136/gutjnl-2014-307891;BMJ ;Gut;0017-5749, 1468-3288;3567.58;TRUE
Wellcome Trust;2015;PMC4370166;25537870;10.1093/cid/ciu1153;Oxford University Press;Clinical Infectious Diseases;1058-4838, 1537-6591;3578.37;TRUE
Wellcome Trust;2015;PMC4442542;25822026;10.1128/JVI.00395-15;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;3579.23;TRUE
Wellcome Trust;2015;PMC3988996;24656251;10.1016/j.neuron.2014.01.005;Elsevier;Neuron;0896-6273, 1097-4199;3641.60;TRUE
Wellcome Trust;2015;PMC4506525;25651514;10.1002/ange.201410810;Wiley;Angewandte Chemie;1433-7851, 1521-3773;3641.76;TRUE
Wellcome Trust;2015;PMC4548146;;10.1016/j.ddtec.2014.12.001;Elsevier;Drug Discovery Today: Technologies;1740-6749;3652.71;TRUE
Wellcome Trust;2015;PMC4405079;25200293;10.1111/dom.12334;Wiley;Diabetes, Obesity and Metabolism, Supplement;1462-8902, 1463-1326;3655.52;TRUE
Wellcome Trust;2015;PMC4527293;26044960;10.1242/dmm.020362;Company of Biologists;Disease Models and Mechanisms;1754-8403, 1754-8411;3701.88;FALSE
Wellcome Trust;2015;PMC4687427;25940902;10.1111/bjh.13469;Wiley;British Journal of Haematology;0007-1048, 1365-2141;3712.55;TRUE
Wellcome Trust;2015;PMC4363425;25644001;10.1128/IAI.02917-14;ASM;Infection and Immunity;0019-9567, 1098-5522;3743.53;TRUE
Wellcome Trust;2015;PMC4672698;25708843;10.1002/hipo.22434;Wiley;The Hippocampus;1050-9631, 1098-1063;3761.41;TRUE
Wellcome Trust;2015;PMC4506565;25421962;10.1002/anie.201408113;Wiley;Angewandte Chemie International Edition (English);1433-7851, 1521-3773;3770.68;TRUE
Wellcome Trust;2015;PMC4518744;;10.1136/practneurol-2014-001073;BMJ;Practical Neurology;1474-7758, 1474-7766;3787.43;TRUE
Wellcome Trust;2015;PMC4680160;;10.1136/heartjnl-2015-307826;BMJ;Heart;1355-6037, 1468-201X;3787.43;TRUE
Wellcome Trust;2015;PMC4356521;25638444;10.1016/j.pt.2014.12.012;Elsevier;Trends in Parasitology;1471-4922, 1471-5007;3799.73;TRUE
Wellcome Trust;2015;PMC4458859;25033024;10.1021/bc5002467;American Chemical Society (ACS);Bioconjugate Chemistry;1043-1802, 1520-4812;3802.90;TRUE
Wellcome Trust;2015;PMC4141993;25015363;10.1212/WNL.0000000000000685;Wolters Kluwer (inc Lippincott, Williams and Wilkins);Neurology;0028-3878, 1526-632X;3822.46;TRUE
Wellcome Trust;2015;PMC4180484;;10.1212/WNL.0000000000000837;Wolters Kluwer;Neurology;0028-3878, 1526-632X;3840.42;TRUE
Wellcome Trust;2015;PMC4302834;25519242;10.1242/dev.115998;Company of Biologists;Development;0950-1991, 1477-9129;3860.02;TRUE
Wellcome Trust;2015;PMC4376399;25543896;10.1016/j.ceb.2014.12.002;Elsevier;Current Opinion in Cell Biology;0955-0674, 1879-0410;3884.04;TRUE
Wellcome Trust;2015;PMC4354353;25781228;10.1038/tp.2015.23;Nature Publishing Group;Translational Psychiatry;2158-3188;3884.54;FALSE
Wellcome Trust;2015;PMC4351889;24840709;10.1038/mp.2014.44;Nature Publishing Group;Molecular Psychiatry;1359-4184, 1476-5578;3884.54;TRUE
Wellcome Trust;2015;PMC4471289;26080087;10.1038/tp.2015.58;Nature Publishing Group;Translational Psychiatry;2158-3188;3884.54;FALSE
Wellcome Trust;2015;PMC4490295;26125156;10.1038/tp.2015.86;Nature Publishing Group;Translational Psychiatry;2158-3188;3884.54;FALSE
Wellcome Trust;2015;PMC4490290;26080317;10.1038/tp.2015.80;Nature Publishing Group;Translational Psychiatry;2158-3188;3884.54;FALSE
Wellcome Trust;2015;PMC4445754;25668434;10.1038/tp.2015.5;Nature Publishing Group;Translational Psychiatry;2158-3188;3884.54;FALSE
Wellcome Trust;2015;PMC4490293;26125155;10.1038/tp.2015.83;Nature Publishing Group;Translational Psychiatry;2158-3188;3884.54;FALSE
