"University";"PMCID";"PMID";"DOI";"Article title";"Journal title";"Pure Open Access";"ISSN";"EISSN";"Publication Date";"Electronic Publication Date";"Publisher";"Publisher Licence";"Licence";"EPMC Licence";"Licence Source";"EPMC Licence Source";"Fulltext in EPMC?";"XML Fulltext?";"AAM?";"Open Access";"Compliance Wellcome Standard";"Compliance Wellcome Deluxe";"Date of APC payment";"APC paid (actual currency) excluding VAT";"Currency of APC";"APC paid (£) including VAT if charged";"Additional publication costs (£)";"Discounts, memberships & pre-payment agreements";"Amount of APC charged to COAF grant (including VAT if charged) in £";"Amount of APC charged to RCUK OA fund (including VAT if charged) in £";"Licence";"Ahead of Print?"
"LSHTM";"PMC6311843";30648116;"10.1155/2018/7434918";"HOMA-IR Performance to identify new diabetes cases by degree of urbanization and altitude in Peru: The CRONICAS Cohort Study";"Journal of diabetes research";TRUE;"2314-6745, 2314-6753";"2314-6753";"2018-01-01T00:00:00Z";"2018-12-16T00:00:00Z";"Hindawi Limited";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43448;1998;"USD";1524.73;;;1524.73;;"CC BY";"Unknown"
"LSHTM";"PMC6579507";30642889;"10.1136/bmjsrh-2018-200160";"Prevalence and correlates of Â‘sexual competenceÂ’ at first heterosexual intercourse among young people in Britain";"BMJ sexual & reproductive health";FALSE;"2515-1991, 2515-2009";"2515-2009";"2019-01-01T00:00:00Z";"2019-01-14T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43473;1950;"GBP";2340;;;2340;;"CC BY";"Unknown"
"LSHTM";"PMC6678034";30636707;"10.1136/sextrans-2018-053756";"Human papillomavirus DNA detected in fingertip, oral and bathroom samples from unvaccinated adolescent girls in Tanzania";"Sexually transmitted infections";FALSE;"1368-4973, 1472-3263";"1472-3263";"2019-08-01T00:00:00Z";"2019-01-13T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43483;1950;"GBP";2340;;;2340;;"CC BY";"Unknown"
"LSHTM";"PMC6518997";30633850;"10.1111/cea.13335";"Do helminth infections underpin urban-rural differences in risk factors for allergy-related outcomes?";"Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology";FALSE;"0954-7894, 1365-2222";"1365-2222";"2019-05-01T00:00:00Z";"2019-01-25T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43509;3000;"GBP";3000;;;3000;;"CC BY";"Unknown"
"LSHTM";"PMC6590156";30632659;"10.1111/hiv.12702";"Evaluation of weight-based prescription of antiretroviral therapy in children";"HIV medicine";FALSE;"1464-2662, 1468-1293";"1468-1293";"2019-03-01T00:00:00Z";"2019-01-11T00:00:00Z";"Wiley";"cc-by-nc-nd";"cc-by-nc-nd";"cc-by-nc-nd";"publisher_splash_page";"epmc_api";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;43476;2000;"GBP";2400;;;2400;;"CC BY-NC-ND";"Unknown"
"LSHTM";"PMC6326522";30625145;"10.1371/journal.pone.0209122";"Impact of adversity on early childhood growth & development in rural India: findings from the early life stress sub-study of the SPRING cluster randomised controlled trial (SPRING-ELS)";"PloS one";TRUE;"1932-6203";"1932-6203";"2019-01-01T00:00:00Z";"2019-01-09T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43481;1595;"USD";1252.75;;;1252.75;;"CC BY";"Unknown"
"LSHTM";"PMC6322256";30616636;"10.1186/s12966-018-0765-2";"Food banking and emergency food aid: expanding the definition of local food environments and systems";"The international journal of behavioral nutrition and physical activity";TRUE;"1479-5868";"1479-5868";"2019-01-01T00:00:00Z";"2019-01-07T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43481;1700;"GBP";2040;;;2040;;"CC BY";"Unknown"
"LSHTM";"PMC6318927";30606265;"10.1186/s12917-018-1751-2";"Cytoplasmic glycoengineering of Apx toxin fragments in the development of Actinobacillus pleuropneumoniae glycoconjugate vaccines";"BMC veterinary research";TRUE;"1746-6148";"1746-6148";"2019-01-01T00:00:00Z";"2019-01-03T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43481;1214.5;"GBP";1457.4;;;1457.4;;"CC BY";"Unknown"
"LSHTM";"PMC6314606";30601823;"10.1371/journal.pmed.1002719";"HIV self-testing alone or with additional interventions, including financial incentives, and linkage to care or prevention among male partners of antenatal care clinic attendees in Malawi: An adaptive multi-arm, multi-stage cluster randomised trial";"PLoS medicine";TRUE;"1549-1277, 1549-1676";"1549-1676";"2019-01-01T00:00:00Z";"2019-01-02T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43448;2900;"USD";2258.92;;;2258.92;;"CC BY";"Unknown"
"LSHTM";"PMC6311062";30594227;"10.1186/s13063-018-3081-x";"Tranexamic acid for the prevention of postpartum bleeding in women with anaemia: study protocol for an international, randomised, double-blind, placebo-controlled trial";"Trials";TRUE;"1745-6215";"1745-6215";"2018-12-01T00:00:00Z";"2018-12-29T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43614;1397.4;"GBP";1397.4;;;1397.4;;"CC BY";"Unknown"
"LSHTM";"PMC6307692";30589906;"10.1371/journal.pntd.0006996";"Exploration of a simplified clinical examination for scabies to support public health decision-making";"PLoS neglected tropical diseases";TRUE;"1935-2727, 1935-2735";"1935-2735";"2018-12-01T00:00:00Z";"2018-12-27T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43448;2350;"USD";1830.5;;;1830.5;;"CC BY";"Unknown"
"LSHTM";"PMC6365258";30585835;"10.1097/MBC.0000000000000789";"What concentration of tranexamic acid is needed to inhibit fibrinolysis? A systematic review of pharmacodynamics studies.";"Blood coagulation & fibrinolysis : an international journal in haemostasis and thrombosis";FALSE;"0957-5235, 1473-5733";"1473-5733";"2019-01-01T00:00:00Z";"Unknown";"Ovid Technologies (Wolters Kluwer Health)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43483;2850;"USD";2238.45;;;2238.45;;"CC BY";"Unknown"
"LSHTM";"PMC6304229";30580758;"10.1186/s13643-018-0917-0";"Effect of the duration of antimicrobial exposure on the development of antimicrobial resistance (AMR) for macrolide antibiotics: protocol for a systematic review with a network meta-analysis";"Systematic reviews";TRUE;"2046-4053";"2046-4053";"2018-12-01T00:00:00Z";"2018-12-23T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43476;1302;"GBP";1562.4;;;1562.4;;"CC BY";"Unknown"
"LSHTM";"PMC6497108";30576754;"10.1016/j.jaci.2018.11.030";"Atopic eczema and major cardiovascular outcomes: a systematic review and meta-analysis of population-based studies";"The Journal of allergy and clinical immunology";FALSE;"0091-6749, 1097-6825";"1097-6825";"2019-05-01T00:00:00Z";"2018-12-18T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;43487;3060;"EUR";2737.03;;;2737.03;;"CC BY";"Unknown"
"LSHTM";"PMC6952846";30554161;"10.1136/tobaccocontrol-2018-054621";"Impact of IndiaÂ’s National Tobacco Control Programme on bidi and cigarette consumption: a difference-in-differences analysis";"Tobacco control";FALSE;"0964-4563, 1468-3318";"1468-3318";"2020-01-01T00:00:00Z";"2018-12-15T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43511;1950;"GBP";2340;;;2340;;"CC BY";"Unknown"
"LSHTM";"PMC6318222";30545752;"10.1016/S1470-2045(18)30646-6";"Surgical treatment and survival from colorectal cancer in Denmark, England, Norway, and Sweden: a population-based study";"The Lancet. Oncology";FALSE;"1470-2045, 1474-5488";"1474-5488";"2019-01-01T00:00:00Z";"2018-12-10T00:00:00Z";"Elsevier BV";"Unknown";"cc-by-nc-nd";"cc-by-nc-nd";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;43473;5302.23;"EUR";4739.29;;;4739.29;;"CC BY";"Unknown"
"LSHTM";"Unknown";30543506;"10.1099/mic.0.000752";"The Streptococcos suis sortases SrtB and SrtF are essential for disease in pigs";"Microbiology (Reading, England)";FALSE;"1350-0872, 1465-2080";"1465-2080";"2019-02-01T00:00:00Z";"2018-12-13T00:00:00Z";"Microbiology Society";"cc-by";"cc-by";"Unknown";"publisher_splash_page";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;43448;2100;"GBP";2100;;;2100;;"CC BY";FALSE
"LSHTM";"PMC6478380";30521836;"10.1016/j.jid.2018.08.035";"Are Environmental Factors for Atopic Eczema in ISAAC Phase Three due to Reverse Causation?";"The Journal of investigative dermatology";FALSE;"0022-202X, 1523-1747";"1523-1747";"2019-05-01T00:00:00Z";"2018-12-04T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;43535;2757.23;"EUR";2478.85;;;2478.85;;"CC BY";"Unknown"
"LSHTM";"PMC6233860";30519112;"10.2147/CLEP.S176142";"Factors associated with choice of intensification treatment for type 2 diabetes after metformin monotherapy: a cohort study in UK primary care";"Clinical Epidemiology";TRUE;"1179-1349";"1179-1349";"2018-01-01T00:00:00Z";"2018-11-08T00:00:00Z";"Informa UK Limited";"cc-by-nc";"cc-by-nc";"cc-by-nc";"publisher_splash_page";"epmc_api";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;43392;1465;"GBP";1758;;;1758;;"CC BY-NC";"Unknown"
"LSHTM";"PMC6363992";30518645;"10.1128/JVI.01897-18";"Mapping the pH Sensors Critical for Host Cell Entry by a Complex Nonenveloped Virus";"Journal of virology";FALSE;"0022-538X, 1098-5514";"1098-5514";"2019-02-01T00:00:00Z";"2019-02-05T00:00:00Z";"American Society for Microbiology";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43490;2400;"USD";1882.94;220;;1882.94;;"CC BY";"Unknown"
"LSHTM";"PMC6487816";30508327;"10.1111/cea.13325";"Are environmental risk factors for current wheeze in the International Study of Asthma and Allergies in Childhood (ISAAC) Phase Three due to reverse causation?";"Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology";FALSE;"0954-7894, 1365-2222";"1365-2222";"2019-04-01T00:00:00Z";"2019-01-23T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43476;3000;"GBP";3000;;;3000;;"CC BY";"Unknown"
"LSHTM";"PMC6247407";30505977;"10.1016/j.ajoc.2018.11.009";"Adult conjunctivitis secondary to dual infection with Chlamydia trachomatis and Neisseria gonorrhoeae - A case report";"American journal of ophthalmology case reports";TRUE;"2451-9936";"2451-9936";"2019-03-01T00:00:00Z";"2018-11-14T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43448;650;"EUR";577.42;;;577.42;;"CC BY";"Unknown"
"LSHTM";"PMC6265278";30498246;"10.1038/s41598-018-35658-z";"Diverse novel resident Wolbachia strains in Culicine mosquitoes from Madagascar";"Scientific reports";TRUE;"2045-2322";"2045-2322";"2018-11-01T00:00:00Z";"2018-11-29T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43439;1165;"GBP";1398;;;1398;;"CC BY";"Unknown"
"LSHTM";"PMC6703994";30487299;"10.1136/archdischild-2018-315147";"Establishing a composite neonatal adverse outcome indicator using English hospital administrative data";"Archives of disease in childhood. Fetal and neonatal edition";FALSE;"1359-2998, 1468-2052";"1468-2052";"2019-09-01T00:00:00Z";"2018-11-28T00:00:00Z";"BMJ";"Unknown";"cc-by-nc";"cc-by-nc";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;43483;1950;"GBP";2340;;;2340;;"CC BY-NC";"Unknown"
"LSHTM";"PMC6248930";30462656;"10.1371/journal.pone.0206163";"Association of herpesviruses and stroke: systematic review and meta-analysis";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-11-21T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43448;1595;"USD";1222.6;;;1222.6;;"CC BY";"Unknown"
"LSHTM";"PMC6709767";30442817;"10.1136/bjophthalmol-2018-312257";"Genetic variants in a sodium-dependent vitamin C transporter gene and age-related cataract";"The British journal of ophthalmology";FALSE;"0007-1161, 1468-2079";"1468-2079";"2019-09-01T00:00:00Z";"2018-11-15T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43417;1950;"GBP";2340;;;2340;;"CC BY";"Unknown"
"LSHTM";"PMC6237346";30439975;"10.1371/journal.pone.0207183";"Zoster vaccination inequalities: a population based cohort study using linked data from the UK Clinical Practice Research Datalink";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-11-15T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43417;1495;"USD";1165.78;;;1165.78;;"CC BY";"Unknown"
"LSHTM";"PMC6237309";30439968;"10.1371/journal.pone.0207022";"The impact of vitamin D supplementation on musculoskeletal health outcomes in children, adolescents, and young adults living with HIV: a systematic review";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-11-15T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43434;1595;"USD";1243.76;;;1243.76;;"CC BY";"Unknown"
"LSHTM";"PMC6234471";30429167;"10.1136/bmj.k3532";"The reporting of studies conducted using observational routinely collected health data statement for pharmacoepidemiology (RECORD-PE)";"BMJ (Clinical research ed.)";FALSE;"0959-8138, 1756-1833";"1756-1833";"2018-11-01T00:00:00Z";"2018-11-14T00:00:00Z";"BMJ";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43448;3000;"GBP";3600;;;3600;;"CC BY";"Unknown"
"LSHTM";"PMC6235355";30427889;"10.1371/journal.pone.0207263";"The effect of demand-side financial incentives for increasing linkage into HIV treatment and voluntary medical male circumcision: A systematic review and meta-analysis of randomised controlled trials in low- and middle-income countries";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-11-14T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43448;1495;"USD";1058.18;;;1058.18;;"CC BY";"Unknown"
"LSHTM";"PMC6218995";30400959;"10.1186/s12889-018-6120-3";"The effectiveness and cost-effectiveness of community-based lay distribution of HIV self-tests in increasing uptake of HIV testing among adults in rural Malawi and rural and peri-urban Zambia: protocol for STAR (self-testing for Africa) cluster randomized evaluations";"BMC public health";TRUE;"1471-2458";"1471-2458";"2018-11-01T00:00:00Z";"2018-11-06T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43441;1845.9;"EUR";1611.15;;;1611.15;;"CC BY";"Unknown"
"LSHTM";"PMC6218019";30395573;"10.1371/journal.pone.0200380";"Does early linear growth failure influence later school performance? A cohort study in Karonga district, northern Malawi";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-11-05T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43448;1495;"USD";1145.95;;;1145.95;;"CC BY";"Unknown"
"LSHTM";"PMC6249991";30389323;"10.1016/S2213-8587(18)30288-2";"Association of BMI with overall and cause-specific mortality: a population-based cohort study of 3.6 million adults in the UK.";"The lancet. Diabetes & endocrinology";FALSE;"2213-8587, 2213-8595";"2213-8595";"2018-12-01T00:00:00Z";"2018-10-30T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43473;5023.32;"EUR";4710.24;;;4710.24;;"CC BY";"Unknown"
"LSHTM";"PMC6214514";30388130;"10.1371/journal.pone.0206286";"Differences in alcohol consumption and drinking patterns in Ghanaians in Europe and Africa: the RODAM Study";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-11-02T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43423;1495;"USD";1145.95;;;1145.95;;"CC BY";"Unknown"
"LSHTM";"Unknown";30384191;"10.1016/j.addbeh.2018.10.008";"Perceptions, people and place: Findings from a rapid review of qualitative research on youth gambling";"Addictive behaviors";FALSE;"0306-4603, 1873-6327";"1873-6327";"2019-03-01T00:00:00Z";"2018-10-09T00:00:00Z";"Elsevier BV";"Unknown";"cc-by";"cc-by";"Unknown";"Unknown";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;43417;2484;"EUR";2206.04;;;2206.04;;"CC BY";FALSE
"LSHTM";"PMC6284103";30367865;"10.1016/j.ijpara.2018.09.002";"The Plasmodium LAP complex affects crystalloid biogenesis and oocyst cell division";"International journal for parasitology";FALSE;"0020-7519, 1879-0135";"1879-0135";"2018-12-01T00:00:00Z";"2018-10-24T00:00:00Z";"Elsevier BV";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43417;2333.03;"EUR";2058.43;;;2058.43;;"CC BY";"Unknown"
"LSHTM";"PMC6196462";30348123;"10.1186/s12885-018-4947-8";"Statin use in cancer survivors versus the general population: cohort study using primary care data from the UK Clinical Practice Research Datalink";"BMC cancer";TRUE;"1471-2407";"1471-2407";"2018-10-01T00:00:00Z";"2018-10-22T00:00:00Z";"Springer Science and Business Media LLC";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43399;1214.5;"GBP";1457.4;;;1457.4;;"CC BY";"Unknown"
"LSHTM";"PMC6378618";30347129;"10.1111/tmi.13170";"Distance to care, care seeking and child mortality in rural Burkina Faso: findings from a population-based cross-sectional survey";"Tropical medicine & international health : TM & IH";FALSE;"1360-2276, 1365-3156";"1365-3156";"2019-01-01T00:00:00Z";"2018-11-18T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43432;2000;"GBP";2400;;;2400;;"CC BY";"Unknown"
"LSHTM";"PMC6192566";30332414;"10.1371/journal.pone.0204584";"Relative patterns of sexual activity and fertility among HIV positive and negative women-Evidence from 46 DHS";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-10-17T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43392;1495;"USD";1142.44;;;1142.44;;"CC BY";"Unknown"
"LSHTM";"PMC6185725";30312318;"10.1371/journal.pone.0205102";"Characterising antibody avidity in individuals of varied Mycobacterium tuberculosis infection status using surface plasmon resonance";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-10-12T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43413;1495;"USD";1145.07;;;1145.07;;"CC BY";"Unknown"
"LSHTM";"PMC6250247";30289814;"10.1097/QAD.0000000000002031";"High prevalence of echocardiographic abnormalities in older HIV-infected children taking antiretroviral therapy";"AIDS (London, England)";FALSE;"0269-9370, 1473-5571";"1473-5571";"2018-11-01T00:00:00Z";"Unknown";"Ovid Technologies (Wolters Kluwer Health)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43392;4100;"USD";3169.45;;;3169.45;;"CC BY";"Unknown"
"LSHTM";"PMC6168137";30278064;"10.1371/journal.pone.0204891";"Screening tool to identify adolescents living with HIV in a community setting in Zimbabwe: A validation study";"PloS one";TRUE;"1932-6203";"1932-6203";"2018-01-01T00:00:00Z";"2018-10-02T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43392;1495;"USD";1142.44;;;1142.44;;"CC BY";"Unknown"
"LSHTM";"PMC6173439";30252856;"10.1371/journal.pntd.0006825";"Impact of ivermectin administered for scabies treatment on the prevalence of head lice in Atoifi, Solomon Islands";"PLoS neglected tropical diseases";TRUE;"1935-2727, 1935-2735";"1935-2735";"2018-09-01T00:00:00Z";"2018-09-25T00:00:00Z";"Public Library of Science (PLoS)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43392;2350;"USD";1795.81;;;1795.81;;"CC BY";"Unknown"
"LSHTM";"PMC6492298";30239012;"10.1111/pim.12591";"Antibody responses to Schistosoma mansoni schistosomula antigens";"Parasite immunology";FALSE;"0141-9838, 1365-3024";"1365-3024";"2018-12-01T00:00:00Z";"2018-10-14T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43399;2150;"GBP";2580;;;2580;;"CC BY";"Unknown"
"LSHTM";"PMC6492251";30239006;"10.1111/pim.12592";"Schistosoma mansoni schistosomula antigens induce Th1/Pro-inflammatory cytokine responses";"Parasite immunology";FALSE;"0141-9838, 1365-3024";"1365-3024";"2018-12-01T00:00:00Z";"2018-10-21T00:00:00Z";"Wiley";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43399;2150;"GBP";2580;;;2580;;"CC BY";"Unknown"
"LSHTM";"PMC6221182";30234680;"10.1097/ICO.0000000000001748";"Association between Season, Temperature and Causative Organism in Microbial Keratitis in the UK";"Cornea";FALSE;"0277-3740, 1536-4798";"1536-4798";"2018-12-01T00:00:00Z";"Unknown";"Ovid Technologies (Wolters Kluwer Health)";"not applicable";"cc-by";"cc-by";"epmc_api";"epmc_api";TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;43413;3375;"USD";2582.64;;;2582.64;;"CC BY";"Unknown"
