"Institution","PubMed Central (PMC) ID","PubMed ID","DOI","Publisher","Journal","ISSN","is_hybrid","period","euro","Licence"
"University of Birmingham","","","10.1002/nbm.3177","Wiley-Blackwell","NMR in Biomedicine","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1002/pad.1737","Wiley-Blackwell","Public Administration and Development","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1002/pmic.201400533","Wiley-Blackwell","Proteomics","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1002/sia.5726","Wiley-Blackwell","Surface and Interface Analysis","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1002/sim.6850","Wiley-Blackwell","Statistics in Medicine","","","2015","3101.63","CC BY"
"University of Birmingham","","","10.1002/stem.2061","Wiley-Blackwell","Stem Cells","","","2015","1240.65","CC BY"
"University of Birmingham","","","10.1111/area.12112","Wiley-Blackwell","Area","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/bioe.12169","Wiley-Blackwell","Bioethics","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/bph.13122","Wiley-Blackwell","British Journal of Pharmacology","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/cdev.12396","Wiley-Blackwell","Child Development","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/cei.12297","Wiley-Blackwell","Clinical and Experimental Immunology","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/cmi.12490","Wiley-Blackwell","Cellular Microbiology","","","2015","3101.63","CC BY"
"University of Birmingham","","","10.1111/gcb.12884","Wiley-Blackwell","Global Change Biology","","","2015","3473.82","CC BY"
"University of Birmingham","","","10.1111/iep.12076","Wiley-Blackwell","International Journal of Experimental Pathology","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/imr.12396","Wiley-Blackwell","Immunological Reviews","","","2015","2481.30",""
"University of Birmingham","","","10.1111/imr.12406","Wiley-Blackwell","Immunological Reviews","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/jth.12954","Wiley-Blackwell","Journal of Thrombosis and Haemostasis","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/mmi.13020","Wiley-Blackwell","Molecular Microbiology","","","2015","3101.63","CC BY"
"University of Birmingham","","","10.1111/mmi.13052","Wiley-Blackwell","Molecular Microbiology","","","2015","3101.63","CC BY"
"University of Birmingham","","","10.1111/mmi.13082","Wiley-Blackwell","Molecular Microbiology","","","2015","3101.63","CC BY"
"University of Birmingham","","","10.1111/mmi.13101","Wiley-Blackwell","Molecular Microbiology","","","2015","3101.63","CC BY"
"University of Birmingham","","","10.1111/ner.12349","Wiley-Blackwell","Neuromodulation","","","2015","2481.30","CC BY-NC-ND"
"University of Birmingham","","","10.1111/padm.12105","Wiley-Blackwell","Public Administration","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/phc3.12249","Wiley-Blackwell","Philosophy Compass","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/phen.12055","Wiley-Blackwell","Physiological Entomology","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/sed.12256","Wiley-Blackwell","Sedimentology","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/sms.12635","Wiley-Blackwell","Scandinavian Journal of Medicine and Science in Sports","","","2015","2481.30",""
"University of Birmingham","","","10.1111/spol.12114","Wiley-Blackwell","Social Policy and Administration","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1111/tpj.12628","Wiley-Blackwell","Plant Journal","","","2015","3473.82","CC BY"
"University of Birmingham","","","10.1113/ep085071","Wiley-Blackwell","Experimental Physiology","","","2015","1550.81","CC BY"
"University of Birmingham","","","10.1113/jp270464","Wiley-Blackwell","Journal of Physiology","","","2015","2481.30","CC BY"
"University of Birmingham","","","10.1113/jp271137","Wiley-Blackwell","Journal of Physiology","","","2015","2481.30",""
"University of Birmingham","","","10.1890/es14-00245.1","Wiley-Blackwell","Ecosphere","","","2015","1627.07","CC BY"
"","","","","","","","","","",""
"University of Birmingham","","","10.15252/embj.201592534","Wiley-Blackwell / EMBO","EMBO Reports","","","2015","3225.69",""
"University of Birmingham","","","10.1002/2015jd023401","Wiley-Blackwell/American Geophysical Union","Journal of Geophysical Research: Atmospheres","","","2015","3101.63","CC BY"
"","","","","","","","","","",""
"University of Bristol","","","10.1021/acs.inorgchem.5b01946","American Chemical Society","Inorganic Chemistry","0020-1669",TRUE,"2015","2190.99","CC BY"
"University of Bristol","","25989469","10.1021/acs.jpca.5b00435","American Chemical Society","Journal of Physical Chemistry A","1520-5215",TRUE,"2015","4353.17","CC BY"
"University of Bristol","","25920749","10.1021/acs.jpca.5b01658","American Chemical Society","Journal of Physical Chemistry A","1520-5215",TRUE,"2015","4456.00","CC BY"
"University of Bristol","","","10.1021/acs.jpca.5b02834","American Chemical Society","Journal of Physical Chemistry A","1520-5215",TRUE,"2015","4353.17","CC BY"
"University of Bristol","","","10.1021/acs.jpca.5b09077","American Chemical Society","Journal of Physical Chemistry A","1520-5215",TRUE,"2015","3502.56","CC BY"
"University of Bristol","","","10.1021/acs.jpclett.5b01930","American Chemical Society","Journal of Physical Chemistry Letters","1948-7185",TRUE,"2015","4449.08","CC BY"
"University of Bristol","","","10.1021/acs.langmuir.5b00047","American Chemical Society","Langmuir","1520-5827",TRUE,"2015","4470.81","CC BY"
"University of Bristol","","","10.1021/acs.langmuir.5b00375","American Chemical Society","Langmuir","1520-5827",TRUE,"2015","4392.11","CC BY"
"University of Bristol","","","10.1021/acs.langmuir.5b02224","American Chemical Society","Langmuir","1520-5827",TRUE,"2015","2650.95","CC BY"
"University of Bristol","","","10.1021/acs.langmuir.5b02351","American Chemical Society","Langmuir","1520-5827",TRUE,"2015","4296.62","CC BY"
"University of Bristol","","","10.1021/acs.orglett.5b02413","American Chemical Society","Organic Letters","1523-7060",TRUE,"2015","4296.62","CC BY"
"University of Bristol","PMC4517957","","10.1021/acsbiomaterials.5b00051","American Chemical Society","Biomaterials Science and Engineering","2373-9878",TRUE,"2015","3265.56",""
"University of Bristol","","","10.1021/ja507551z","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","1102.80","CC BY"
"University of Bristol","","","10.1021/jacs.5b02306","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","2120.77","CC BY"
"University of Bristol","","","10.1021/jacs.5b03573","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","2120.77","CC BY"
"University of Bristol","","","10.1021/jacs.5b03732","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","2190.99","CC BY"
"University of Bristol","","","10.1021/jacs.5b05215","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","2176.58","CC BY"
"University of Bristol","","","10.1021/jacs.5b05848","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","2125.36","CC BY"
"University of Bristol","PMC4694622","","10.1021/jacs.5b06892","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","2190.99","CC BY"
"University of Bristol","","","10.1021/jacs.5b07842","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","2125.36","CC BY"
"University of Bristol","","","10.1021/jacs.5b08424","American Chemical Society","Journal of the American Chemical Society","0002-7863",TRUE,"2015","4296.62","CC BY"
"University of Bristol","","","10.1063/1.4919887","American Institute of Physics","Journal of Chemical Physics","1089-7690",TRUE,"2015","2410.09","CC BY"
"University of Bristol","","","10.1063/1.4921315","American Institute of Physics","Journal of Chemical Physics","1089-7690",TRUE,"2015","2407.44","CC BY"
"University of Bristol","","","10.1063/1.4921540","American Institute of Physics","Journal of Chemical Physics","1089-7690",TRUE,"2015","2349.94","CC BY"
"University of Bristol","","","10.1063/1.4931595","American Institute of Physics","AIP Advances","2158-3226",FALSE,"2015","1450.10","CC BY"
"University of Bristol","","","10.1063/1.4933315","American Institute of Physics","Applied Physics Letters","1077-3118",TRUE,"2015","2394.23","CC BY"
"","","","","","","","","","",""
"University of Bristol","PMC4536926","","10.1037/a0039464","American Psychological Association","Developmental Psychology","0012-1649",TRUE,"2015","4250.72","CC BY"
"University of Bristol","PMC4505459","","10.1074/jbc.m115.640367","American Society for Biochemistry and Molecular Biology","Journal of Biological Chemistry","0021-9258",TRUE,"2015","1643.25","CC BY"
"University of Bristol","PMC4625583","","10.3945/ajcn.114.100529","American Society for Nutrition","American Journal of Clinical Nutrition","0002-9165",TRUE,"2015","5370.80","CC BY"
"University of Bristol","PMC4410498","","10.3945/jn.114.208397","American Society for Nutrition","Journal of Nutrition","1541-6100",TRUE,"2015","5535.10","CC BY"
"University of Bristol","","","10.1061/(asce)nh.1527-6996.0000206","American Society of Civil Engineers","Natural Hazards Review","1527-9688",TRUE,"2015","1904.51","CC BY"
"University of Bristol","PMC4429825","","10.1186/1471-2288-15-6","BioMed Central","BMC Medical Research Methodology","1471-2288",FALSE,"2015","2274.53","CC BY"
"University of Bristol","PMC4512038","","10.1186/s12874-015-0041-y","BioMed Central","BMC Medical Research Methodology","1471-2288",FALSE,"2015","1863.04","CC BY"
"University of Bristol","PMC4619339","","10.1186/s12881-015-0244-4","BioMed Central","BMC Medical Genetics","1471-2350",FALSE,"2015","1926.32","CC BY"
"University of Bristol","PMC4603640","","10.1186/s12885-015-1684-0","BioMed Central","BMC Cancer","1471-2407",FALSE,"2015","2191.82","CC BY"
"University of Bristol","PMC4549913","","10.1186/s12887-015-0421-9","BioMed Central","BMC Public Health","1471-2458",FALSE,"2015","2274.53","CC BY"
"University of Bristol","PMC4339476","","10.1186/s12889-015-1464-4","BioMed Central","BMC Public Health","1471-2458",FALSE,"2015","1926.32","CC BY"
"University of Bristol","PMC4394558","","10.1186/s12889-015-1586-8","BioMed Central","BMC Public Health","1471-2458",FALSE,"2015","1863.04","CC BY"
"University of Bristol","PMC4520210","","10.1186/s12889-015-2069-7","BioMed Central","BMC Public Health","1471-2458",FALSE,"2015","1863.04","CC BY"
"University of Bristol","PMC4580292","","10.1186/s12889-015-2293-1","BioMed Central","BMC Public Health","1471-2458",FALSE,"2015","1926.32","CC BY"
"University of Bristol","PMC4608117","","10.1186/s12889-015-2301-5","BioMed Central","BMC Public Health","1471-2458",FALSE,"2015","2348.96","CC BY"
"University of Bristol","PMC4689037","","10.1186/s12915-015-0220-7","BioMed Central","BMC Biology","1741-7007",FALSE,"2015","2341.11","CC BY"
"University of Bristol","","","10.1186/s12917-015-0327-7","BioMed Central","BMC Veterinary Research","1746-6148",FALSE,"2015","1863.04","CC BY"
"University of Bristol","PMC4533938","","10.1186/s12920-015-0112-2","BioMed Central","BMC Genomics","1471-2164",FALSE,"2015","1863.04","CC BY"
"University of Bristol","PMC4330926","","10.1186/s12966-015-0167-7","BioMed Central","International Journal of Behavioral Nutrition and Physical Activity","1479-5868",FALSE,"2015","2102.07","CC BY"
"University of Bristol","PMC4344752","","10.1186/s12966-015-0174-8","BioMed Central","International Journal of Behavioral Nutrition and Physical Activity","1479-5868",FALSE,"2015","2102.07","CC BY"
"University of Bristol","PMC4391111","","10.1186/s12966-015-0204-6","BioMed Central","International Journal of Behavioral Nutrition and Physical Activity","1479-5868",FALSE,"2015","2102.07","CC BY"
"University of Bristol","PMC4574095","","10.1186/s12966-015-0274-5","BioMed Central","International Journal of Behavioral Nutrition and Physical Activity","1479-5868",FALSE,"2015","2200.50","CC BY"
"University of Bristol","","","10.1186/s12966-015-0300-7","BioMed Central","International Journal of Behavioral Nutrition and Physical Activity","1479-5868",FALSE,"2015","2200.50","CC BY"
"University of Bristol","PMC4624382","","10.1186/s13041-015-0159-1","BioMed Central","Molecular Brain","1756-6606",FALSE,"2015","1778.68","CC BY"
"University of Bristol","PMC4704412","","10.1186/s13041-015-0182-2","BioMed Central","Molecular Brain","1756-6606",FALSE,"2015","1778.68","CC BY"
"University of Bristol","","","10.1186/s13059-015-0604-6","BioMed Central","Genome Biology","1465-6906",FALSE,"2015","2383.29","CC BY"
"University of Bristol","PMC4359571","","10.1186/s13063-015-0610-8","BioMed Central","Trials","1745-6215",FALSE,"2015","1863.04","CC BY"
