"PublicationID","Article Title","DOI","PMC ID","Publication Date","Article URL","Open Access Status","Copyright License","Type","Journal Title","Publisher","APC Amount","Other Payments","Entry Point","Publication Year"
"36D7C08D-28BF-45B0-A776-39068D9218EF","Infant feeding practices and determinant variables for early complementary feeding in the first 8 months of life: results from the Brazilian cohort MAL-ED study","10.1017/S136898001800099X","PMC6137371",4/26/2018,"https://www.cambridge.org/core/journals/public-health-nutrition/article/infant-feeding-practices-and-determinant-variables-for-early-complementary-feeding-in-the-first-8-months-of-life-results-from-the-brazilian-maled-cohort-site/4596C41EEFE1540F6D871BECE6C90894/core-reader","hybrid","CC-BY","Journal article","Public Health Nutrition","Cambridge University Press",3280.98,0,"APC Request",2018
"A4249C4C-BEB7-483A-B551-075EC6CBD634","Identifying seasonal mobility profiles from anonymized and aggregated mobile phone data. Application in food security","10.1371/journal.pone.0195714","PMC5919706",4/26/2018,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0195714","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1495,0,"APC Request",2018
"F781B461-340E-49CE-A7CE-88C27B48395C","The utility of repeat Xpert MTB/RIF testing to diagnose tuberculosis in HIV-positive adults with initial negative result","10.12688/gatesopenres.12815.1","Not Yet Assigned",4/26/2018,"https://gatesopenresearch.org/articles/2-22","Gold","CC-BY",,"Gates Open Research","Bill & Melinda Gates Foundation",1000,0,"Journal Finder",2018
"548C7B31-1363-4FF2-BAC9-409976A80311","Collecting family planning intentions and providing reproductive health information using a tablet-based video game in India","10.12688/gatesopenres.12818.1","PMC6030399",4/26/2018,"https://gatesopenresearch.org/articles/2-20","Gold","CC-BY",,"Gates Open Research","Bill & Melinda Gates Foundation",1000,0,"Journal Finder",2018
"EE95D060-EA66-42F5-A016-485F1CEBC201","Funding global health product R&D: the Portfolio-To-Impact Model (P2I), a new tool for modelling the impact of different research portfolios","10.12688/gatesopenres.12816.1","PMC6139376",4/26/2018,"https://gatesopenresearch.org/articles/2-24","Gold","CC-BY",,"Gates Open Research","Bill & Melinda Gates Foundation",1000,0,"Journal Finder",2018
"87FFA7C4-92C8-4E35-B21A-8CB0EF908AD7","Developing new health technologies for neglected diseases: a pipeline portfolio review and cost model","10.12688/gatesopenres.12817.1","PMC6139384",4/26/2018,"https://gatesopenresearch.org/articles/2-23","GOLD","CC-BY",,"Gates Open Research","Bill & Melinda Gates Foundation",1000,0,"Journal Finder",2018
"F3F9FF61-35BD-4C07-A2DA-EB91A3114CAF","Pneumococcal Conjugate Vaccine (PCV) Impact Assessment in Bangladesh","10.12688/gatesopenres.12805.1","PMC6030398",4/26/2018,"https://gatesopenresearch.org/articles/2-21","GOLD","CC-BY",,"Gates Open Research","Bill & Melinda Gates Foundation",1000,0,"Journal Finder",2018
"9B95F89A-B8AB-4BD5-BDDF-2CD5290EF6EA","Iron-Nicarbazin derived platinum group metal-free electrocatalyst in scalable-size air-breathing cathodes for microbial fuel cells","10.1016/j.electacta.2018.04.190","PMC6004532",4/26/2018,"https://www.sciencedirect.com/science/article/pii/S0013468618309599?via%3Dihub","hybrid","CC-BY","Journal article","Electrochimica Acta","Elsevier",3400,0,"APC Request",2018
"6037F183-D4E7-45B3-A442-43809DDDDAD3","Azithromycin to Reduce Childhood Mortality in Sub-Saharan Africa","10.1056/NEJMoa1715474","PMC5849140",4/26/2018,"https://www.nejm.org/doi/10.1056/NEJMoa1715474","Green","CC-BY","Journal article","New England Journal of Medicine","Massachusetts Medical Society",0,0,"APC Request",2018
"6A619F39-9E7C-4629-B05D-C9289C090AC4","Skin thickness as a potential marker of gestational age at birth despite different fetal growth profiles: A feasibility study","10.1371/journal.pone.0196542","PMC5919437",4/26/2018,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0196542","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1495,0,"Journal Finder",2018
"CA5E15B2-98C9-48B5-BD4C-3CA50695E2CE","Using data from multiple studies to develop a child growth correlation matrix","10.1002/sim.7696","PMC6767589",4/26/2018,"https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.7696","hybrid","CC-BY","Journal article","Statistics in Medicine","Wiley",4000,0,"Journal Finder",2018
"C6FCBA1C-C634-4CC0-96A9-929B6E0F1EAF","Banana21: From gene discovery to deregulated golden bananas","10.3389/fpls.2018.00558","PMC29755496",4/26/2018,"https://core.ac.uk/display/156976136","Gold","CC-BY","Journal article","Frontiers in Plant Science","Frontiers Media",0,0,"Imported",2018
"E875E004-6CB3-4427-8D94-20138659817A","Generation and characterization of a bivalent protein boost for future clinical trials: HIV-1 subtypes CR01_AE and B gp120 antigens with a potent adjuvant","10.1371/journal.pone.0194266","PMC5919662",4/26/2018,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0194266","gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1495,0,"Journal Finder",2018
"2F837A19-6475-46C5-A3D2-39A6680CDABF","Measurement of Pesticides Residues from Chemical Control of the Invasive Spodoptera Frugiperda (Lepidoptera: Noctuidae) in a Maize Experimental Field in Mokwa, Nigeria","10.3390/ijerph15050849","PMC5981888",4/25/2018,"http://www.mdpi.com/1660-4601/15/5/849","gold","CC-BY","Journal article","International Journal of Environmental Research and Public Health","MDPI",1640.13,0,"APC Request",2018
"D4982837-053B-45A4-84B2-01D548533B9D","Scaling up ART adherence clubs in the public sector health system in the Western Cape, South Africa: a study of the institutionalisation of a pilot innovation","10.1186/s12992-018-0351-z","PMC5918532",4/25/2018,"https://globalizationandhealth.biomedcentral.com/articles/10.1186/s12992-018-0351-z","Gold","CC-BY","Journal article","Globalization and Health","Springer Verlag",0,0,"Imported",2018
"0ACC11F1-5417-4EE2-978E-96B0DA05A177","Quantitative microbial risk assessment of Greywater on-site reuse","10.1016/j.scitotenv.2018.04.197","PMC6024565",4/25/2018,"https://www.sciencedirect.com/science/article/pii/S0048969718313755?via%3Dihub","hybrid","CC-BY","Journal article","Science of the Total Environment","Elsevier",3400,0,"APC Request",2018
"765E5327-4A9E-4C7C-9CAE-05C7E6EA24BC","Confronting Tradeoffs Between Agricultural Ecosystem Services and Adaptation to Climate Change in Mali","10.1016/j.ecolecon.2018.04.003","PMC5985716",4/25/2018,"https://www.sciencedirect.com/science/article/pii/S0921800917316518?via%3Dihub","Hybrid","CC-BY","Journal article","Ecological Economics","Elsevier",3700,0,"APC Request",2018
"AD3529F7-D332-4ACF-8C05-625A57BFCBC5","Application of area scaling analysis to identify natural killer cell and monocyte involvement in the GranToxiLux antibody dependent cell-mediated cytotoxicity assay","10.1002/cyto.a.23348","PMC5969088",4/25/2018,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cyto.a.23348","hybrid","CC-BY","Journal article","Cytometry Part A","Wiley",3000,0,"APC Request",2018
"B722812C-9806-443F-A786-6567C10DD50B","Targeting protein biotinylation enhances tuberculosis chemotherapy","10.1126/scitranslmed.aal1803","PMC6151865",4/25/2018,"http://stm.sciencemag.org/content/10/438/eaal1803","hybrid","CC-BY",,"Science Translational Medicine","American Association for the Advancement of Science",0,0,"Post submission",2018
"441F75F4-8A6A-42A0-A4DE-B72297BA4787","Post-Harvest Quality of Two Orange-Fleshed Sweet potato [Ipomoea batatas (L) Lam] Cultivars as Influenced by Organic Soil Amendment Treatments","10.4172/2155-9600.1000691","Not Yet Assigned",4/25/2018,"https://www.omicsonline.org/open-access/postharvest-quality-of-two-orangefleshed-sweet-potato-ipomoea-batatas-l-lam-cultivars-as-influenced-by-organic-soil-amendment-trea-2155-9600-1000691.pdf","BRONZE","CC-BY","Journal article","Food Science & Nutrition","Wiley",2200,0,"APC Request",2018
"11AC1C5D-0985-483F-8886-38B88FA24978","The timing of growth faltering has important implications for observational analyses of the underlying determinants of nutrition outcomes","10.1371/JOURNAL.PONE.0195904","PMC5919068",4/25/2018,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0195904","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1495,0,"APC Request",2018
"B05DE829-7912-4FC1-B2D7-8D176D60AD65","The clientelism trap in Solomon Islands and Papua New Guinea, and its impact on aid policy","10.1002/app5.239","PMC6473533",4/25/2018,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/app5.239","gold","CC-BY","Journal article","Asia & the Pacific Policy Studies","Wiley",0,0,"Imported",2018
"E7835768-EC5F-4054-8C2B-1FF1F4494565","Health in Yemen: losing ground in war time","10.1186/s12992-018-0354-9","PMC5918919",4/25/2018,"https://globalizationandhealth.biomedcentral.com/articles/10.1186/s12992-018-0354-9","Gold","CC-BY","Journal article","Globalization and Health","Springer Verlag",1823.25,75,"APC Request",2018
"072C2162-5608-4DAC-A82C-9CEAB0C4E64D","Serological responses to rotavirus NSP2 following administration of RV3-BB human neonatal rotavirus vaccine.","10.1080/21645515.2018.1467202","PMC6149983",4/24/2018,"https://www.tandfonline.com/doi/abs/10.1080/21645515.2018.1467202?journalCode=khvi20","hybrid","CC-BY",,"Human Vaccines & Immunotherapeutics","Taylor & Francis",865,660,"Journal Finder",2018
"B9862D53-1B30-440A-87A3-EC3612576D97","Renewed sanitation technology: A highly efficient faecal-sludge gasification–solid oxide fuel cell power plant","10.1016/j.apenergy.2018.03.175","Not Yet Assigned",4/24/2018,"https://www.sciencedirect.com/science/article/pii/S0306261918305257","hybrid","Closed","Journal article","Applied Energy","Elsevier",0,0,"Imported",2018
"D3B4E71E-4D58-4179-8E66-498D3F4C864E","Nonspecific Effects of Oral Polio Vaccine on Diarrheal Burden and Etiology Among Bangladeshi Infants - PAGE CHARGES","10.1093/cid/cix354","PMC5848225",4/24/2018,"https://academic.oup.com/cid/article-lookup/doi/10.1093/cid/cix354","hybrid","CC-BY","Journal article","Clinical Infectious Diseases","Oxford University Press",0,60,"APC Request",2018
"B282712C-4256-4EB5-9647-89F699D8D789","Psychosocial characteristics of primary care-seeking long-distance truck drivers in Kenya and associations with HIV testing","10.2989/16085906.2018.1449760","PMC6085082",4/24/2018,"https://www.tandfonline.com/doi/full/10.2989/16085906.2018.1449760","hybrid","CC4","Journal article","African Journal of AIDS Research","Taylor & Francis",2950,0,"APC Request",2018
"3D010BBB-9DE3-4A3A-B00F-C42F94F68B72","Gonococcal sepsis in a 32-year-old female: a case report","10.1186/s13104-018-3346-1","PMC29690929",4/24/2018,"https://bmcresnotes.biomedcentral.com/articles/10.1186/s13104-018-3346-1","gold","CC-BY","Journal article","BMC Research Notes","BioMed Central",0,0,"Imported",2018
"DD8472FA-9A84-4A59-BED8-EB720903D1E8","Evaluation of human-papillomavirus testing and visual inspection for cervical cancer screening in Rwanda","10.1186/s12905-018-0549-5","PMC29699549",4/24/2018,"https://research.vumc.nl/en/publications/evaluation-of-human-papillomavirus-testing-and-visual-inspection-","Gold","CC-BY","Journal article","BMC Women's Health","BioMed Central",0,0,"Imported",2018
"F4354DBA-C5C0-4F9C-AFBF-5CC4FEA48BCF","Laboratory and molecular surveillance of paediatric typhoidal Salmonella in Nepal: Antimicrobial resistance and implications for vaccine policy","10.1371/journal.pntd.0006408","PMC5933809",4/23/2018,"http://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0006408","gold","CC-BY","Journal article","PLoS Neglected Tropical Diseases","Public Library of Science",2250,0,"APC Request",2018
"EB7FBEB2-BEAA-4D7A-876B-2D85E0FB9BA8","Attitudes toward Sexual and Reproductive Health among Adolescents and Young People in Urban and Rural DR Congo","10.1186/s12978-018-0517-4","PMC5935981",4/23/2018,"https://link.springer.com/article/10.1186/s12978-018-0517-4","Gold","CC-BY","Journal article","Reproductive Health","Springer Verlag",2145,75,"APC Request",2018
"63EDB691-9813-4F40-9CE1-D1A490F9FEC6","WWW - Facet Annotation Using Reference Knowledge Bases","10.1145/3178876.3186020","Not Yet Assigned",4/23/2018,"https://dl.acm.org/citation.cfm?id=3186020","hybrid","CC-BY","conference proceedings","Proceedings of the 1st International Workshop on Emerging Multimedia Applications and Services for Smart Cities - EMASC '14","Association for Computing Machinery",0,0,"Imported",2018
"AB344DD6-D9C9-4900-9369-CAD8814D63B9","Complete sequence and diversity of a maize-associated Polerovirus in East Africa","10.1007/s11262-018-1560-5","Not Yet Assigned",4/23/2018,"https://link.springer.com/article/10.1007%2Fs11262-018-1560-5","closed","Closed","Journal article","Virus Genes","Springer Verlag",0,0,"Imported",2018
"931367DD-279B-4C0A-BBCF-CD591CA70CB6","Novel Plasma Proteins in Nepalese School-aged Children Are Associated with a Small Head Size at Birth","10.1038/s41598-018-24640-4","PMC5913316",4/23/2018,"https://www.nature.com/articles/s41598-018-24640-4","GOLD","CC-BY","Journal article","Scientific Reports","Nature Publishing Group",1760,0,"Post submission",2018
"8E61F64B-51FB-40D3-9DA2-0CE9E8DD0510","Factors affecting genomic selection revealed by empirical evidence in maize","10.1016/j.cj.2018.03.005","Not Yet Assigned",4/22/2018,"https://www.sciencedirect.com/science/article/pii/S2214514118300448","gold","CC-BY-NC-ND","Journal article","Crop Journal","Independent Publishers",0,0,"Imported",2018
"250A35A6-4055-4FF6-81AF-A810B6DFD22D","Evaluating meteorological data from weather stations, and from satellites and global models for a multi-site epidemiological study","10.1016/j.envres.2018.02.027","PMC6024078",4/21/2018,"https://www.sciencedirect.com/science/article/pii/S0013935118300926?via%3Dihub","hybrid","CC-BY","Journal article","Environmental Research","Elsevier",3400,0,"APC Request",2018
"2A100FAA-83D3-40AA-93BD-8E59489259E6","Can genomics deliver climate-change ready crops?","10.1016/j.pbi.2018.03.007","PMC6250981",4/21/2018,"https://www.sciencedirect.com/science/article/pii/S1369526617302376?via%3Dihub","Hybrid","CC-BY","Journal article","Current Opinion in Plant Biology","Elsevier",4150,0,"APC Request",2018
"106CDAA5-5DE6-4047-931D-13B932E75821","Do different types of assets have differential effects on child education? Evidence from Tanzania","10.1016/j.worlddev.2018.04.006","Not Yet Assigned",4/21/2018,"https://linkinghub.elsevier.com/retrieve/pii/S0305750X18301256","green","CC-BY","Journal article","World Development","NULL",0,0,"Imported",2018
"CA40DC54-314D-49CB-9EA2-B986776198BC","Cost of being a slum dweller in Nairobi: Living under dismal conditions but still paying a housing rent premium","10.1016/j.worlddev.2018.04.002","Not Yet Assigned",4/21/2018,"https://linkinghub.elsevier.com/retrieve/pii/S0305750X18301219","hybrid","Closed","Journal article","World Development","Elsevier",0,0,"Imported",2018
"1F6D091E-DC1D-4ED9-B0B8-C0A2DB90A202","CHI - eKichabi: Information Access through Basic Mobile Phones in Rural Tanzania","10.1145/3173574.3173707","Not Yet Assigned",4/21/2018,"https://doi.acm.org/10.1145/3173574.3173707","green","Unknown","conference proceedings","Proceedings of the 1st International Workshop on Emerging Multimedia Applications and Services for Smart Cities - EMASC '14","Association for Computing Machinery",0,0,"Imported",2018
"3DB73BFC-41D2-4A3B-9E33-E19E9F5C6DBA","Regression Analysis to Identify Factors Associated with Urinary Iodine Concentration at the Sub-National Level in India, Ghana, and Senegal","10.3390/nu10040516","PMC29690505",4/21/2018,"https://www.mdpi.com/2072-6643/10/4/516/pdf","gold","CC-BY","Journal article","Nutrients","MDPI",0,0,"Imported",2018
"9A599993-3DA3-4578-A4D7-FB6A180D5AE6","Oxygen Consumption and Acoustic Activity of Adult Callosobruchus maculatus (F.) (Coleoptera: Chrysomelidae: Bruchinae) during Hermetic Storage","10.3390/insects9020045","PMC6023381",4/20/2018,"http://www.mdpi.com/2075-4450/9/2/45/htm","GOLD","CC-BY","Journal article","Insects","MDPI",514.08,0,"APC Request",2018
