institution;doi;period;euro;is_hybrid
Bill & Melinda Gates Foundation;10.1186/s12879-021-06259-5;2021;2056,68;FALSCH
Bill & Melinda Gates Foundation;10.1111/joes.12435;2021;2546,65;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pcbi.1009001;2021;2107;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0252084;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines9060646;2021;1803,28;FALSCH
Bill & Melinda Gates Foundation;10.1117/1.nph.8.2.025010;2021;1371,31;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13031-021-00382-5;2021;1850,97;FALSCH
Bill & Melinda Gates Foundation;10.3389/fcell.2021.657886;2021;2486,26;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009451;2021;2084,64;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009489;2021;2084,64;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12879-021-06271-9;2021;2056,68;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-021-23707-7;2021;4568,61;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0252506;2021;1503,6;FALSCH
Bill & Melinda Gates Foundation;10.3390/toxins13060418;2021;2163,93;FALSCH
Bill & Melinda Gates Foundation;10.1093/ofid/ofab310;2021;2036,36;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-021-11053-8;2021;2148,23;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009501;2021;2084,64;FALSCH
Bill & Melinda Gates Foundation;10.3390/g12020049;2021;1261,87;FALSCH
Bill & Melinda Gates Foundation;10.2196/23294;2021;2225,27;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-021-11017-y;2021;1079,84;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-021-04804-4;2021;2225,69;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13295.1;2021;968,83;FALSCH
Bill & Melinda Gates Foundation;10.3368/jhr.59.2.0520-10887r1;2021;2061,5;WAHR
Bill & Melinda Gates Foundation;10.1111/ajae.12242;2021;2710,95;WAHR
Bill & Melinda Gates Foundation;10.1093/trstmh/trab087;2022;3376,8;WAHR
Bill & Melinda Gates Foundation;10.1186/s13071-021-04814-2;2021;2233,8;FALSCH
Bill & Melinda Gates Foundation;10.1111/1471-0528.16755;2021;3450,3;WAHR
Bill & Melinda Gates Foundation;10.1186/s12889-021-11025-y;2023;2347,9;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-021-04789-0;2021;1431,26;FALSCH
Bill & Melinda Gates Foundation;10.1080/17441692.2021.1924220;2022;2657,65;FALSCH
Bill & Melinda Gates Foundation;10.1108/jadee-11-2020-0275;2021;2693,77;WAHR
Bill & Melinda Gates Foundation;10.3389/fnut.2021.646051;2021;1855,36;FALSCH
Bill & Melinda Gates Foundation;10.1111/nyas.14610;2021;3301,78;WAHR
Bill & Melinda Gates Foundation;10.3389/fpls.2021.682842;2021;2433,54;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0252512;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-021-11147-3;2021;2199,09;FALSCH
Bill & Melinda Gates Foundation;10.3390/d13060247;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.3390/ijms22116058;2021;1803,28;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-021-11110-2;2021;2167,54;FALSCH
Bill & Melinda Gates Foundation;10.1093/g3journal/jkab193;2021;1912,66;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13288.1;2021;968,83;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0252521;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1007/s00122-021-03852-9;2021;3160,14;WAHR
Bill & Melinda Gates Foundation;10.1021/acs.accounts.1c00100;2021;3265,55;WAHR
Bill & Melinda Gates Foundation;10.3390/agronomy11061145;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.3390/data6060058;2021;1261,87;FALSCH
Bill & Melinda Gates Foundation;10.3390/ijerph18116020;2021;2073,98;FALSCH
Bill & Melinda Gates Foundation;10.1017/s000711452100180x;2021;1787,73;WAHR
Bill & Melinda Gates Foundation;10.1038/s41467-021-23328-0;2021;4578,2;FALSCH
Bill & Melinda Gates Foundation;10.4269/ajtmh.20-1422;2021;2091,33;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiab293;2022;3850,6;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.20-1538;2021;4425,24;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.21-0087;2021;1840,37;WAHR
Bill & Melinda Gates Foundation;10.1186/s12911-021-01501-1;2021;2028,52;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2020-044966;2021;1259,18;FALSCH
Bill & Melinda Gates Foundation;10.1093/cdn/nzab029_035;2021;1972,06;FALSCH
Bill & Melinda Gates Foundation;10.1093/jn/nxab121;2021;3764,39;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjopen-2020-046814;2021;1315,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2021.100770;2021;1491,73;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2021.100777;2021;1677,98;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12711-021-00640-3;2021;1600,1;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2021.05.047;2021;2753,18;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1003614;2021;2462,65;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jenvman.2021.112252;2021;3075,73;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jdeveco.2021.102626;2021;1882,5;WAHR
Bill & Melinda Gates Foundation;10.1016/j.heliyon.2021.e07331;2021;1633,11;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jafr.2021.100102;2021;1473,26;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jafr.2021.100121;2021;1473,26;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.gfs.2021.100521;2021;2656,66;WAHR
Bill & Melinda Gates Foundation;10.1016/j.gfs.2021.100511;2021;2363,24;WAHR
Bill & Melinda Gates Foundation;10.1016/j.contraception.2021.02.002;2021;2619,14;WAHR
Bill & Melinda Gates Foundation;10.1016/j.nut.2021.111159;2021;2046,2;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2021.05.090;2021;2805,68;WAHR
Bill & Melinda Gates Foundation;10.1016/j.bpj.2021.02.048;2021;1245,15;WAHR
Bill & Melinda Gates Foundation;10.1094/pdis-07-20-1446-sr;2021;2589,24;WAHR
Bill & Melinda Gates Foundation;10.3847/1538-4357/abee94;2021;559,72;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.gfs.2021.100516;2021;2363,24;WAHR
Bill & Melinda Gates Foundation;10.1016/j.gfs.2021.100506;2021;2656,66;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cell.2021.04.048;2021;5507,2;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cell.2021.05.002;2021;4853,62;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjopen-2020-047640;2021;1228,52;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2020-048517;2021;1232,54;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2021-050312;2021;1963,35;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(21)00105-4;2021;4660,59;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.cmi.2020.07.039;2020;2744,77;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cmi.2020.08.031;2020;2706,27;WAHR
Bill & Melinda Gates Foundation;10.1089/aid.2021.0028;2021;777,16;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cofs.2021.01.006;2021;2700,98;WAHR
Bill & Melinda Gates Foundation;10.1016/j.fcr.2021.108140;2021;3699,69;WAHR
Bill & Melinda Gates Foundation;10.1016/j.fcr.2021.108147;2021;3361,04;WAHR
Bill & Melinda Gates Foundation;10.7554/elife.62122;2021;2050,19;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ebiom.2021.103421;2021;3267,07;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ebiom.2021.103403;2021;3195,25;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ajog.2020.12.017;2021;3470,36;WAHR
Bill & Melinda Gates Foundation;10.1016/j.gfs.2021.100524;2021;2656,66;WAHR
Bill & Melinda Gates Foundation;10.1016/j.gfs.2021.100550;2022;2777,33;WAHR
Bill & Melinda Gates Foundation;10.1016/j.gfs.2021.100534;2021;2656,66;WAHR
Bill & Melinda Gates Foundation;10.1016/j.epidem.2021.100450;2021;2143,62;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2021-005021;2021;2460,3;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2021-005187;2021;2711,59;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2021-005218;2021;3059,37;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2021-005673;2021;3410,93;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2021-006089;2021;2045,05;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2021-006084;2021;2946,53;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2352-4642(21)00022-5;2022;3275,23;WAHR
Bill & Melinda Gates Foundation;10.1007/s11162-021-09641-z;2021;2473,23;WAHR
Bill & Melinda Gates Foundation;10.1016/j.pt.2021.01.009;2021;3683,16;WAHR
Bill & Melinda Gates Foundation;10.1093/cdn/nzab081;2021;1261,64;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.cub.2021.04.002;2021;4402,37;WAHR
Bill & Melinda Gates Foundation;10.1093/jn/nxab037;2021;1860,7;WAHR
Bill & Melinda Gates Foundation;10.1093/jn/nxab018;2021;1117,43;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0252507;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jgar.2021.02.014;2021;1789,73;FALSCH
Bill & Melinda Gates Foundation;10.1002/jia2.25704;2021;2191,28;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ultrasmedbio.2021.02.015;2021;1398,6;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2020.105369;2021;2447,26;WAHR
Bill & Melinda Gates Foundation;10.1016/j.contraception.2021.05.019;2021;1497,95;WAHR
Bill & Melinda Gates Foundation;10.1016/j.biomaterials.2021.120806;2021;4088,28;WAHR
Bill & Melinda Gates Foundation;10.3390/membranes11060415;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgene.2021.652653;2021;2442,36;FALSCH
Bill & Melinda Gates Foundation;10.1002/csc2.20466;2021;920,18;WAHR
Bill & Melinda Gates Foundation;10.3390/ani11061617;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.1093/heapol/czab068;2022;2637,75;WAHR
Bill & Melinda Gates Foundation;10.1111/tpj.15263;2021;3642,84;WAHR
Bill & Melinda Gates Foundation;10.1186/s12884-021-03865-8;2021;2155,11;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1003646;2021;2528,4;FALSCH
Bill & Melinda Gates Foundation;10.3389/fgwh.2021.652902;2021;1573,04;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2021.636973;2021;2433,54;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2021.666266;2021;2486,26;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0252103;2021;1474,06;FALSCH
Bill & Melinda Gates Foundation;10.3390/agronomy11061085;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13178.1;2021;419,73;FALSCH
Bill & Melinda Gates Foundation;10.3390/diagnostics11060950;2021;1261,87;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1003567;2021;2528,4;FALSCH
Bill & Melinda Gates Foundation;10.3389/frph.2021.657728;2021;1573,04;FALSCH
Bill & Melinda Gates Foundation;10.3390/jof7060413;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13071-021-04770-x;2021;1672,94;FALSCH
Bill & Melinda Gates Foundation;10.1177/00307270211019758;2021;2512,77;WAHR
Bill & Melinda Gates Foundation;10.1111/ppe.12763;2021;3513,43;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009444;2021;1980,58;FALSCH
Bill & Melinda Gates Foundation;10.1080/17441692.2021.1928261;2021;3113,78;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13204;2021;2317,7;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-021-23346-y;2021;4602,01;FALSCH
Bill & Melinda Gates Foundation;10.1128/jvi.00107-21;2021;3176,52;WAHR
Bill & Melinda Gates Foundation;10.3390/ma14112783;2021;1803,28;FALSCH
Bill & Melinda Gates Foundation;10.3390/v13060970;2021;1983,18;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2021.638520;2021;2442,36;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-021-22930-6;2021;4651,11;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-021-06524-y;2021;2164,88;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.11.03070;2021;731,96;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-021-06494-1;2021;2103,49;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12879-021-06141-4;2021;1655,39;FALSCH
Bill & Melinda Gates Foundation;10.1088/1748-9326/abfc77;2021;1762,93;FALSCH
Bill & Melinda Gates Foundation;10.3390/diagnostics11060916;2021;1442,62;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2021.680246;2021;2442,36;FALSCH
Bill & Melinda Gates Foundation;10.1017/s1537592721000967;2021;4397,18;WAHR
Bill & Melinda Gates Foundation;10.3390/su13105744;2021;1713,32;FALSCH
Bill & Melinda Gates Foundation;10.1111/sifp.12153;2021;2587,61;WAHR
Bill & Melinda Gates Foundation;10.1186/s12889-021-10750-8;2021;1847,89;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2021.673604;2021;2433,54;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-021-23276-9;2021;4578,12;FALSCH
Bill & Melinda Gates Foundation;10.1007/s00122-021-03847-6;2021;2838,51;WAHR
Bill & Melinda Gates Foundation;10.1080/21645515.2021.1917231;2021;1112,06;FALSCH
Bill & Melinda Gates Foundation;10.3390/su13105678;2021;1713,32;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2021.687673;2021;2433,54;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41586-021-03559-3;2021;3140,24;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0247485;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009415;2021;1980,58;FALSCH
Bill & Melinda Gates Foundation;10.1186/s40249-021-00855-y;2021;1981,28;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjqs-2020-011717;2021;2470,98;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0251250;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.3390/molecules26102971;2021;1803,28;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0251500;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1128/iai.00012-21;2021;3296,4;WAHR
Bill & Melinda Gates Foundation;10.1186/s12939-021-01451-0;2021;2463,08;FALSCH
Bill & Melinda Gates Foundation;10.1177/0379572121998127;2021;2509,59;WAHR
Bill & Melinda Gates Foundation;10.3390/cells10051221;2021;1803,28;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0249462;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0251422;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1186/s40814-021-00832-0;2021;1856,86;FALSCH
Bill & Melinda Gates Foundation;10.1093/infdis/jiab259;2021;3376,24;WAHR
Bill & Melinda Gates Foundation;10.1530/endoabs.73aep815;2021;2381,6;FALSCH
Bill & Melinda Gates Foundation;10.7189/jogh.11.03074;2021;727,89;FALSCH
Bill & Melinda Gates Foundation;10.3390/agronomy11050978;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.3389/fagro.2021.653044;2021;1415,74;FALSCH
Bill & Melinda Gates Foundation;10.1111/tmi.13592;2021;2666,82;WAHR
Bill & Melinda Gates Foundation;10.1007/s10681-021-02849-1;2023;2839,99;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0251547;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0251803;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0251669;2021;1428,55;FALSCH
Bill & Melinda Gates Foundation;10.1111/ppa.13393;2021;3244,93;WAHR
Bill & Melinda Gates Foundation;10.1111/nyas.14608;2021;3228,88;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009396;2021;1980,58;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009351;2021;2612,68;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13229.1;2021;948,67;FALSCH
Bill & Melinda Gates Foundation;10.1002/osp4.519;2021;2275,56;FALSCH
Bill & Melinda Gates Foundation;10.3390/plants10050973;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009011;2021;1980,58;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0009292;2021;1980,58;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13224.1;2021;965,37;FALSCH
Bill & Melinda Gates Foundation;10.1017/s1368980021002020;2021;1851,09;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmj.n1038;2021;4707,47;WAHR
Bill & Melinda Gates Foundation;10.1111/mcn.13196;2021;2303,81;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-021-22700-4;2021;4622,64;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0249646;2021;1391,4;FALSCH
Bill & Melinda Gates Foundation;10.26420/intjnutrsci.2021.1051;2021;840,13;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13229-021-00439-5;2021;2654,61;FALSCH
Bill & Melinda Gates Foundation;10.3389/fcell.2021.647717;2021;2442,36;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-021-89170-y;2021;1636,93;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13258.1;2021;965,37;FALSCH
Bill & Melinda Gates Foundation;10.3390/vaccines9050473;2021;1803,28;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12978-021-01147-2;2021;2249,14;FALSCH
Bill & Melinda Gates Foundation;10.1186/s40249-021-00846-z;2021;1984,89;FALSCH
Bill & Melinda Gates Foundation;10.1111/mcn.13197;2021;2303,81;FALSCH
Bill & Melinda Gates Foundation;10.1007/s12571-021-01166-8;2021;2904,28;WAHR
Bill & Melinda Gates Foundation;10.2196/25207;2021;1589,41;FALSCH
Bill & Melinda Gates Foundation;10.1111/tbed.13980;2021;4005,78;FALSCH
Bill & Melinda Gates Foundation;10.1002/tpg2.20098;2021;1496,54;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1003610;2021;2462,65;FALSCH
Bill & Melinda Gates Foundation;10.1126/scitranslmed.abd9898;2021;1257,3;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciab398;2021;3370,77;WAHR
Bill & Melinda Gates Foundation;10.1080/09614524.2021.1907545;2021;2490,07;WAHR
Bill & Melinda Gates Foundation;10.1080/14760584.2021.1891889;2021;4270,32;FALSCH
Bill & Melinda Gates Foundation;10.1002/fes3.286;2021;2261,93;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10928-021-09755-y;2021;980,98;WAHR
Bill & Melinda Gates Foundation;10.1093/heapol/czab053;2021;1654,82;WAHR
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13132.3;2020;884,52;FALSCH
Bill & Melinda Gates Foundation;10.1093/ofid/ofab190;2021;2880,84;FALSCH
Bill & Melinda Gates Foundation;10.1002/bit.27767;2021;3808,42;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciab207;2021;3454,65;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciab393;2022;3723,85;WAHR
Bill & Melinda Gates Foundation;10.29392/001c.22125;2021;731,96;FALSCH
Bill & Melinda Gates Foundation;10.1080/01621459.2021.1909599;2021;2935,85;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0239565;2021;1391,4;FALSCH
Bill & Melinda Gates Foundation;10.1111/tmi.13574;2021;2628,79;WAHR
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2021.8828;2021;2509,59;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.chemrev.0c01177;2021;2537,1;WAHR
Bill & Melinda Gates Foundation;10.1080/17441692.2021.1922732;2021;3113,78;FALSCH
Bill & Melinda Gates Foundation;10.1021/acsinfecdis.0c00904;2021;2537,1;WAHR
Bill & Melinda Gates Foundation;10.1016/j.chemosphere.2020.129003;2021;2687,05;WAHR
Bill & Melinda Gates Foundation;10.3390/agronomy11050891;2021;1622,52;FALSCH
Bill & Melinda Gates Foundation;10.1109/jbhi.2020.3022815;2020;1737,43;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cherd.2021.03.026;2021;3340,44;WAHR
Bill & Melinda Gates Foundation;10.1094/pdis-08-20-1730-sr;2021;2524,83;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjopen-2020-043687;2021;1726,38;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2020-046827;2021;1705,66;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2020-047463;2021;1467,22;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.foodpol.2021.102043;2021;1597,26;WAHR
Bill & Melinda Gates Foundation;10.1016/j.scr.2021.102207;2021;1747;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12934-021-01583-6;2021;2155,11;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2021.03.023;2021;2749,79;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jenvman.2021.112204;2021;2745,29;WAHR
Bill & Melinda Gates Foundation;10.1016/j.midw.2021.102949;2021;2662,1;WAHR
Bill & Melinda Gates Foundation;10.1186/s12936-021-03690-6;2021;2145,7;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jcv.2021.104796;2021;2684,6;WAHR
Bill & Melinda Gates Foundation;10.1016/j.foodpol.2021.102074;2021;1493,42;WAHR
Bill & Melinda Gates Foundation;10.1016/j.celrep.2021.109109;2021;4853,62;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2021.109173;2021;5506,35;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.eclinm.2021.100850;2021;3326,76;FALSCH
Bill & Melinda Gates Foundation;10.1161/hypertensionaha.120.16851;2021;4333,42;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vhri.2020.12.011;2021;1398,6;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cropro.2020.105478;2021;2246,14;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cej.2021.128453;2021;3161,24;WAHR
Bill & Melinda Gates Foundation;10.1093/ajcn/nqaa416;2021;1825,42;WAHR
Bill & Melinda Gates Foundation;10.1093/ajcn/nqaa402;2021;946,83;WAHR
Bill & Melinda Gates Foundation;10.1186/s12889-021-10849-y;2021;1801,45;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jplph.2021.153395;2021;2638,04;WAHR
