PublicationID,Title,Publisher,Journal title,Currency,APC,Color Charg,Page Charge,Admin Fee,Supplementary Charge,Author Alterations,Figure Reshoots,Other,Amount paid,Date Payment Completed,Date Published
CBA52CC2-F05E-4AA4-9156-DFC85F74BB18,Immunometabolic signatures predict risk of progression to active tuberculosis and disease outcome,Frontiers Media,Frontiers in Immunology,USD,2950,0,0,0,0,0,0,0,2950,2019-03-27T02:06:00.000+01:00,2019-02-27T10:17:00.000+01:00
9555FD8A-C220-4276-A78F-1BDBD36E94B2,Lymph node immune dynamics in cancer and HIV: what can we learn from follicular CD4 (Tfh) cells?,Frontiers Media,Frontiers in Immunology,USD,2655,0,0,0,0,0,0,0,2655,2018-10-25T08:02:00.000+02:00,2018-09-27T01:13:00.000+02:00
AC3FCB7F-713C-42B4-85B9-E31E2404B44C,Dual Immunization With A Defined Subunit and RNA Vaccine Enhances The Induction of CD4 T Cell Responses,Frontiers Media,Frontiers in Immunology,USD,2950,0,0,0,0,0,0,0,2950,2018-11-28T01:51:00.000+01:00,2018-10-17T11:58:00.000+02:00
410B5B6E-6301-4187-A456-EF4F6BDD1ED3,Microglia: Immune Regulators of Neurodevelopment,Frontiers Media,Frontiers in Immunology,USD,1850,0,0,0,0,0,0,0,1850,2018-11-28T01:52:00.000+01:00,2018-11-07T01:52:00.000+01:00
A5B8B969-CF55-4AE2-A1D2-5CD160065934,Refining Diagnosis of Schistosoma haematobium Infections: Antigen and Antibody Detection in Urine,Frontiers Media,Frontiers in Immunology,USD,2655,0,0,0,0,0,0,0,2655,2018-11-28T01:51:00.000+01:00,2018-11-14T01:51:00.000+01:00
9D43A81D-4B06-4B69-A9A1-0CEE45133DD0,Ferritin H deficiency in myeloid compartments dysregulates host energy metabolism and increases susceptibility to Mycobacterium tuberculosis infection,Frontiers Media,Frontiers in Immunology,USD,2490,0,0,0,0,0,0,0,2490,2018-05-04T03:15:00.000+02:00,2018-04-16T12:15:00.000+02:00
15E9775E-9E61-4E3D-8F2C-FF6011C5AF4E,Azithromycin clears Bordetella pertussis infection in mice but also modulates innate and adaptive immune responses and T cell memory,Frontiers Media,Frontiers in Immunology,USD,2950,0,0,0,0,0,0,0,2950,2018-08-28T10:59:00.000+02:00,2018-07-30T02:26:00.000+02:00
820CB01A-DFF8-493B-869C-1FA87FD1C1F0,Environmental surveillance of Vibrio cholerae O1/O139 in the African Great lakes and other major open water sources in Uganda,Frontiers Media,Frontiers in Microbiology,USD,2950,0,0,0,0,0,0,0,2950,2018-07-16T03:51:00.000+02:00,2018-06-25T01:32:00.000+02:00
4C1CD7F0-65C8-4936-B167-7D51AFBF13B2,Naturally Fermented Milk from Northern Senegal: Bacterial Community Composition and Probiotic Enrichment with Lactobacillus rhamnosus,Frontiers Media,Frontiers in Microbiology,USD,2655,0,0,0,0,0,0,0,2655,2018-09-26T11:35:00.000+02:00,2018-08-30T11:43:00.000+02:00
51B61CB2-B376-448D-B4F9-812EB4BD0845,Characterization of Plasmodium vivax Proteins in Plasma-Derived Exosomes From Malaria-Infected Liver-Chimeric Humanized Mice,Frontiers Media,Frontiers in Microbiology,USD,2655,0,0,0,0,0,0,0,2655,2018-06-28T03:13:00.000+02:00,2018-06-25T03:16:00.000+02:00
4BD5CCC5-4D66-4328-9B96-9E0B5218A892,MmpL3 as a target for the treatment of drug-resistant nontuberculous mycobacterial infections,Frontiers Media,Frontiers in Microbiology,USD,1850,0,0,0,0,0,0,0,1850,2018-07-16T03:52:00.000+02:00,2018-07-10T11:25:00.000+02:00
2BC09212-4F39-4DCE-BA03-73E475975558,GENETIC AND TOXIGENIC VARIABILITY WITHIN ASPERGILLUS FLAVUS POPULATION ISOLATED FROM MAIZE IN TWO DIVERSE ENVIRONMENTS IN KENYA,Frontiers Media,Frontiers in Microbiology,USD,2490,0,0,0,0,0,0,0,2490,2018-02-07T11:38:00.000+01:00,2018-01-26T11:38:00.000+01:00
7C5959E6-E5EF-4501-A92F-74786B799146,Identification of novel serodiagnostic signatures of typhoid fever using a Salmonella proteome array,Frontiers Media,Frontiers in Microbiology,USD,2490,0,0,0,0,0,0,0,2490,2017-10-12T14:16:08.187+02:00,2017-09-19T00:00:00.000+02:00
10E905D1-AA3D-4BB3-B33A-1842E4682F81,Functional Analysis of Phagocyte Activity in Whole Blood from HIV/Tuberculosis-Infected Individuals Using a Novel Flow Cytometry-Based Assay,Frontiers Media,Frontiers in Microbiology,USD,2490,0,0,0,0,0,0,0,2490,2017-10-02T23:00:00.000+02:00,2017-09-28T00:00:00.000+02:00
269095CA-3AD1-47C0-BF9A-EDB4A2DC5F53,Assessment and translation of the antibody-in-lymphocyte supernatant (ALS) assay to improve the diagnosis of enteric fever in two controlled human infection models and an endemic area of Nepal,Frontiers Media,Frontiers in Microbiology,USD,2490,0,0,0,0,0,0,0,2490,2017-11-22T23:00:00.000+01:00,2017-11-23T00:00:00.000+01:00
EF21F83A-B028-4BB5-93DF-9E4389F643E1,Low microbial diversity and abnormal microbial succession is associated with Necrotizing Enterocolitis in preterm infants,Frontiers Media,Frontiers in Microbiology,USD,2116.5,0,0,0,0,0,0,0,2116.5,2017-11-29T23:00:00.000+01:00,2017-11-15T00:00:00.000+01:00
5E7B05E0-2005-49DB-913B-DB07A25D8FEB,Strain level Streptococcus colonization patterns during the first year of life,Frontiers Media,Frontiers in Microbiology,USD,2490,0,0,0,0,0,0,0,2490,2017-08-26T18:48:37.927+02:00,2017-09-06T00:00:00.000+02:00
C57EF00D-2DD4-422C-B31F-4311991979B8,Identification of enolase as the target of 2-aminothiazoles in Mycobacterium tuberculosis,Frontiers Media,Frontiers in Microbiology,USD,2950,0,0,0,0,0,0,0,2950,2018-11-28T01:50:00.000+01:00,2018-10-26T12:03:00.000+02:00
1936EA2A-430C-4987-B032-1FF0557C506C,Novel screen to assess bactericidal activity of compounds against nonreplicating Mycobacterium abscessus,Frontiers Media,Frontiers in Microbiology,USD,2655,0,0,0,0,0,0,0,2655,2018-10-25T08:03:00.000+02:00,2018-10-10T08:03:00.000+02:00
6F802CC3-BA00-4906-B897-2D57310BE8EF,Coli surface antigen 26 acts as an adherence determinant of enterotoxigenic Escherichia coli and is cross-recognized by anti-CS20 antibodies,Frontiers Media,Frontiers in Microbiology,USD,2950,0,0,0,0,0,0,0,2950,2019-03-05T03:05:00.000+01:00,2018-10-16T02:05:00.000+02:00
F9BACD7F-0668-4ECF-9B7F-E19FA70AAEDD,Antigen-Specific Single B Cell Sorting and Monoclonal Antibody Cloning in Guinea Pigs,Frontiers Media,Frontiers in Microbiology,USD,2950,0,0,0,0,0,0,0,2950,2019-04-25T02:35:00.000+02:00,2019-04-23T02:35:00.000+02:00
6AD02E8A-FC74-48A7-90C1-BA80641FB16C,Nasopharyngeal Carriage of Antimicrobial-Resistant Pneumococci in an Intensively Sampled South African Birth Cohort,Frontiers Media,Frontiers in Microbiology,USD,2950,0,0,0,0,0,0,0,2950,2019-04-25T02:34:00.000+02:00,2019-03-27T03:52:00.000+01:00
C107B4F1-338C-480E-944B-51670AE6DE58,Genetic and biochemical analysis of the Azotobacter vinelandii molybdenum storage protein,Frontiers Media,Frontiers in Microbiology,USD,2950,0,0,0,0,0,0,0,2950,2019-04-25T02:30:00.000+02:00,2019-03-21T03:48:00.000+01:00
6E2D9044-B66C-4DD8-A412-C2D7408A7986,"Acceptability of Iron- and Zinc-Biofortified Pearl Millet (ICTP-8203)-based Complementary Foods Among Children in an Urban Slum of Mumbai, India",Frontiers Media,Frontiers in Nutrition,USD,1150,0,0,0,0,0,0,0,1150,2017-08-19T23:00:00.000+02:00,2017-08-25T00:00:00.000+02:00
FA13C61E-ABF8-4365-9013-68D21A581319,Estimation of gestational age via image analysis of anterior lens capsule vascularity in preterm infants,Frontiers Media,Frontiers in Pediatrics,USD,2490,0,0,0,0,0,0,0,2490,2019-03-27T02:02:00.000+01:00,2019-02-20T03:13:00.000+01:00
A0F5CA6B-3F15-4CFA-98D6-A827FCB68BCD,"Target Identification of Mycobacterium tuberculosis Phenotypic Hits Using a Concerted Chemogenomic, Biophysical, and Structural Approach",Frontiers Media,Frontiers in Pharmacology,USD,2490,0,0,0,0,0,0,0,2490,2017-10-12T14:01:10.567+02:00,2017-09-26T00:00:00.000+02:00
70661A19-3CC7-4737-ACF2-DE15327D75C7,Antimycoplasmal Activities of Compounds from Solanum aculeastrum and Piliostigma thonningii against Strains from the Mycoplasma mycoides Cluster,Frontiers Media,Frontiers in Pharmacology,USD,2490,0,0,0,0,0,0,0,2490,2018-01-15T23:00:00.000+01:00,2017-12-21T00:00:00.000+01:00
9066AD07-B8B2-4DB3-B597-3A7CB26908B3,Characterization of Transcription Factor Gene OsDRAP1 Conferring Drought Tolerance in Rice,Frontiers Media,Frontiers in Plant Science,USD,2655,0,0,0,0,0,0,0,2655,2018-02-19T10:00:00.000+01:00,2018-02-01T10:04:00.000+01:00
87F1D708-B851-48DA-95A6-CB4BCD9BB992,"Genome-wide Discovery and Deployment of Insertions and Deletions Markers Provided Greater Insights on Species, Genomes, and Sections Relationships in the Genus Arachis",Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-12-18T23:00:00.000+01:00,2017-12-19T00:00:00.000+01:00
8D74CFC5-7500-4183-A5BF-5EBE6616F225,Joint exploration of favorable haplotypes for mineral concentrations in milled grains of rice (Oryza sativa L.),Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,-373.5,2116.5,2018-04-20T03:20:00.000+02:00,2018-04-12T03:21:00.000+02:00
317BACCB-A480-476E-8F61-10CE09721109,Exploiting the Genomic Diversity of Rice (Oryza sativa L.): SNP-Typing in 11 Early-Backcross Introgression-Breeding Populations,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2018-06-28T03:17:00.000+02:00,2018-06-18T10:01:00.000+02:00
00FEA2AB-27E5-4092-B1AF-DB92189C0AC3,Efficient CRISPR/CAS9 Genome Editing of Phytoene desaturase in Cassava,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-10-12T14:34:00.000+02:00,2017-10-18T00:00:00.000+02:00
57D32E44-A12A-4F88-AFEA-F9DAF59ACBBC,QTL mapping of grain Zn and Fe concentrations in two hexaploid RIL populations with ample transgressive segregation in wheat,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-10-12T14:48:56.417+02:00,2017-10-18T00:00:00.000+02:00
F6E262EF-A78B-4937-8EF1-173B37A4856B,"Effect of trait heritability, training population size and marker density on genomic prediction accuracy estimation in 22 bi-parental tropical maize populations",Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-11-22T23:00:00.000+01:00,2017-11-08T00:00:00.000+01:00
2D24BE5A-D3F8-4028-9492-1FA0F5B18EF1,Rice seed germination underwater: morpho-physiological responses and the bases of differential expression of alcoholic fermentation enzymes,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-10-25T15:06:19.877+02:00,2017-10-26T00:00:00.000+02:00
50953FB3-EE90-441A-BB6C-7C52697E13CE,Diversity and Functional Analysis of the FeMo-cofactor Maturase NifB,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,-373.5,2116.5,2017-11-28T23:00:00.000+01:00,2017-11-14T00:00:00.000+01:00
00AC0997-6F3A-4C95-9362-4C0A8A8909BE,Purification and in vitro activity of mitochondria targeted nitrogenase cofactor maturase NifB,Frontiers Media,Frontiers in Plant Science,USD,2116.5,0,0,0,0,0,0,0,2116.5,2017-09-11T14:30:00.000+02:00,2017-09-12T00:00:00.000+02:00
E522A823-16D1-4C57-82D0-055330179109,Simultaneous improvement and genetic dissection of salt tolerance of rice (Oryza sativa L.) by designed QTL pyramiding,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-08-02T02:33:27.293+02:00,2017-07-20T00:00:00.000+02:00
B37D1097-866A-48BE-A048-2A754E28A280,Expressed centromere specific histone 3 (CENH3) variants in cultivated triploid and wild diploid bananas (Musa spp.),Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-06-23T20:23:32.147+02:00,2017-05-30T00:00:00.000+02:00
B9A71A2A-FCE1-4680-B82E-950790FC4169,Genetic Gains in Yield and Yield Related Traits under Drought Stress and Favorable Environments in a Maize Population Improved Using Marker Assisted Recurrent Selection,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-06-23T20:22:44.413+02:00,2017-05-17T00:00:00.000+02:00
244792EF-2416-410E-967F-3A7B5C148760,Genetic Gains in Grain Yield of a Maize Population Improved through Marker Assisted Recurrent Selection under Stress and Non-stress Conditions in West Africa,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-06-16T23:00:00.000+02:00,2017-05-22T00:00:00.000+02:00
F2D38DE8-9F17-491B-A41F-5C4350230AE1,QTL Mapping for Pest and Disease Resistance in Cassava and Coincidence of some QTL with Introgression Regions derived from M. glaziovii,Frontiers Media,Frontiers in Plant Science,USD,2490,0,0,0,0,0,0,0,2490,2017-07-23T23:00:00.000+02:00,2017-06-19T00:00:00.000+02:00
61F09A4B-798A-44D2-8C56-373E9148EA2A,Combined Application of Biofertilizers and Inorganic Nutrients Improves Sweet Potato Yields,Frontiers Media,Frontiers in Plant Science,USD,2116.5,0,0,0,0,0,0,0,2116.5,2017-07-13T23:00:00.000+02:00,2017-03-13T00:00:00.000+01:00
8CE9795A-99B1-4C06-8362-EE25E6E3C551,The Role of Sink Strength and Nitrogen Availability in the Down-Regulation of Photosynthetic Capacity in Field-Grown Nicotiana tabacum L. at Elevated CO2 Concentration,Frontiers Media,Frontiers in Plant Science,USD,2116.5,0,0,0,0,0,0,0,2116.5,2017-07-13T23:00:00.000+02:00,2017-06-09T00:00:00.000+02:00
A1AE2AE8-A6FF-4533-AB46-9E3ECAF3C671,Co-inoculation Effect of Rhizobia and Plant Growth Promoting Rhizobacteria on Common Bean Growth in a Low Phosphorus Soil,Frontiers Media,Frontiers in Plant Science,USD,2116.5,0,0,0,0,0,0,0,2116.5,2017-02-22T23:00:00.000+01:00,2017-02-07T00:00:00.000+01:00
D128131F-E68A-4FCA-B8E4-6E4BEF2A9B28,Methylation at the C-3â€² in D-Ring of Strigolactone Analogs Reduces Biological Activity in Root Parasitic Plants and Rice,Frontiers Media,Frontiers in Plant Science,USD,2950,0,0,0,0,0,0,0,2950,2019-04-25T02:33:00.000+02:00,2019-04-02T03:51:00.000+02:00
509B5AB8-D964-4BC3-879D-E26263C3CC32,"Optimizing sowing and flooding depth for anaerobic germination-tolerant genotypes to enhance crop establishment, early growth, and weed management in dry-seeded rice (Oryza sativa L.)",Frontiers Media,Frontiers in Plant Science,USD,2950,0,0,0,0,0,0,0,2950,2019-03-05T03:04:00.000+01:00,2018-11-23T02:13:00.000+01:00
8BFA8546-4A2A-4B85-80C9-A8FEBA7D068B,Provitamin A carotenoids in grain reduce aflatoxin contamination of maize while combating vitamin A deficiency,Frontiers Media,Frontiers in Plant Science,USD,2950,0,0,0,0,0,0,0,2950,2019-03-05T03:07:00.000+01:00,2019-01-29T02:18:00.000+01:00
4F7A63DF-3611-4CB5-B105-6DEE87076AD0,"Application of Genetic Engineering for Control of Bacterial Wilt Disease of Enset, Ethiopiaâ€™s Sustainability Crop",Frontiers Media,Frontiers in Plant Science,USD,2950,0,0,0,0,0,0,0,2950,2019-03-05T03:07:00.000+01:00,2019-02-26T03:08:00.000+01:00
CE495A29-69E3-48D3-BB7E-9E3F8CBD60D1,Crossbreeding East African Highland Bananas: Lessons Learnt Relevant to the Botany of the Crop after 21 Years of Genetic Enhancement,Frontiers Media,Frontiers in Plant Science,USD,2950,0,0,0,0,0,0,0,2950,2019-03-05T03:05:00.000+01:00,2019-02-05T02:28:00.000+01:00
5CE52BD1-6D35-4FF2-A429-B17557BA9868,Accessing genetic diversity to breed biofortified wheat for improved nutritional quality,Frontiers Media,Frontiers in Plant Science,USD,2116.5,0,0,0,0,0,0,0,2116.5,2019-02-01T03:04:00.000+01:00,2019-01-10T04:01:00.000+01:00
6AAFC522-CF2F-49D7-B354-EF0949F0B76A,Deciphering the genetic architecture of cooked rice texture,Frontiers Media,Frontiers in Plant Science,USD,2116.5,0,0,0,0,0,0,0,2116.5,2018-10-25T08:04:00.000+02:00,2018-10-02T01:09:00.000+02:00
F79939AD-7809-48FB-B758-46C5506548C1,Marker-Assisted Breeding of Improved Maternal Haploid Inducers in Maize for the Tropical/Subtropical Regions,Frontiers Media,Frontiers in Plant Science,USD,2950,0,0,0,0,0,0,0,2950,2018-10-25T09:15:00.000+02:00,2018-10-18T09:15:00.000+02:00
B5ADDE7E-2391-408A-925B-875833E29E74,Molecular and cytogenetic characterization of six wheat-Aegilops markgrafii disomic addition lines and their resistance to rusts and powdery mildew,Frontiers Media,Frontiers in Plant Science,USD,2116.5,0,0,0,0,0,0,0,2116.5,2018-11-28T01:50:00.000+01:00,2018-11-08T01:50:00.000+01:00
6AB90F92-B7EA-40F7-B9D5-F8C38D3C65AA,The application of multi-locus GWAS for detection of salt-tolerance loci in rice,Frontiers Media,Frontiers in Plant Science,USD,2116.5,0,0,0,0,0,0,0,2116.5,2018-10-25T08:03:00.000+02:00,2018-10-04T01:55:00.000+02:00
74235568-1E5D-40D8-B5B9-77B0AF576562,"AaABF3, an Abscisic Acidâ€“Responsive Transcription Factor, Positively Regulates Artemisinin Biosynthesis in Artemisia annua",Frontiers Media,Frontiers in Plant Science,USD,2950,0,0,0,0,0,0,0,2950,2018-12-27T12:17:00.000+01:00,2018-11-28T01:41:00.000+01:00
B7D1E161-C24C-48DD-824B-DB47BAD87C8C,Caregiver Depression and Early Child Development: A Mixed-Methods Study from Rural China,Frontiers Media,Frontiers in Psychology,USD,2950,0,0,0,0,0,0,0,2950,2018-12-27T12:13:00.000+01:00,2018-12-10T12:13:00.000+01:00
1B1174DF-0F37-4DC5-ACA1-F49E43A99843,Epidemiological Evidence and Health Risks Associated With Agricultural Reuse of Partially Treated and Untreated Wastewater: A Review,Frontiers Media,Frontiers in Public Health,USD,1900,0,0,0,0,0,0,0,1900,2018-12-27T12:18:00.000+01:00,2018-12-06T09:38:00.000+01:00
4BB200A2-7E79-479A-81D2-39BEC37C2526,Educational attainment as a predictor of HIV testing uptake among Women of Child-bearing age: Analysis of 2014 Demographic and Health Survey in Zambia,Frontiers Media,Frontiers in Public Health,USD,1900,0,0,0,0,0,0,0,1900,2018-08-28T11:00:00.000+02:00,2018-08-06T02:19:00.000+02:00
79C47AFF-6ACE-4DC2-A863-73A451FC77AA,The potential benefits of a new poliovirus vaccine for long-term poliovirus risk management,Future Medicine,Future Microbiology,USD,1785,0,0,0,0,0,0,0,1785,2017-04-28T10:37:33.877+02:00,2016-11-10T00:00:00.000+01:00
9588976E-0CC0-45D4-9048-BD2DFE0A4CF6,Can we use human odors to diagnose malaria?,Future Medicine,Future Microbiology,USD,850,0,0,0,0,0,0,0,850,2019-02-01T03:08:00.000+01:00,2018-12-19T12:12:00.000+01:00
C9EAB989-9F2B-4386-B5F9-035835991F6A,How should we prepare for an outbreak of reintroduced live polioviruses?,Future Medicine,Future Virology,USD,850,0,0,0,0,0,0,0,850,2018-05-18T01:59:00.000+02:00,2017-01-20T01:59:00.000+01:00
D2810E16-4AC5-4BDB-943B-0D2481087A59,Comparative effectiveness research around the globe: a valuable tool for achieving and sustaining universal healthcare,Future Medicine,Journal of Comparative Effectiveness Research,USD,593,0,0,0,0,0,0,0,593,2017-06-15T23:00:00.000+02:00,2017-01-24T00:00:00.000+01:00
32BACBA0-D2D2-4023-8F31-647BF75B2254,Canopy Temperature and Vegetation Indices from High-Throughput Phenotyping Improve Accuracy of Pedigree and Genomic Selection for Grain Yield in Wheat,Genetics Society of America,"G3 (Bethesda, Md.)",USD,1950,0,0,0,0,0,0,0,1950,2017-05-01T23:00:00.000+02:00,2016-06-29T00:00:00.000+02:00
BCDFAB2F-CC65-445F-95D0-D7FC26661350,Marker-Based Estimates Reveal Significant Non-additive Effects in Clonally Propagated Cassava (Manihot esculenta): Implications for the Prediction of Total Genetic Value and the Selection of Varieties,Genetics Society of America,"G3 (Bethesda, Md.)",USD,1950,0,0,0,0,0,0,0,1950,2017-01-10T23:00:00.000+01:00,2016-08-21T00:00:00.000+02:00
B6F02492-4EEA-4B95-AF17-8360FD4BB794,Improving Genomic Prediction in Cassava Field Experiments Using Spatial Analysis,Genetics Society of America,"G3 (Bethesda, Md.)",USD,2145,0,0,0,0,0,0,0,2145,2017-12-21T23:00:00.000+01:00,2017-11-07T00:00:00.000+01:00
