ID,Title,Type,Language,PrimarySubject,Status,PublisherName,PublisherIdentifier,PublicationPlace,LicenseAgreement,Binding,RoundName,EUR Price,UnlatchingDate,LicenseURL,PublicationDate,IsbnHardback,IsbnPaperback,IsbnEpdf,IsbnEpub,Doi
741,Boundaries and Beyond,book,en,History,unlatched,NUS Press,,Singapore,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc-nd,",2017-03-01,9789814722018,,9789814722445,,
35,Challenging Communion,book,en,Literature,unlatched,The Ohio State University Press,,Columbus,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-18,"cc-by-nc-nd,",2017-01-01,9780814213230,,9780814274637,,
270,Children As Caregivers,book,en,Anthropology,unlatched,Rutgers University Press,,New Brunswick,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-04-28,9780813588049,,9780813588063,,
389,China and the West,book,en,Music,unlatched,University of Michigan Press,,Ann Arbor,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-17,"cc-by-nc-nd,",2017-03-01,9780472130313,,,,
607,China: Promise or Threat?,book,en,Sociology,unlatched,Brill,,"Leiden, Boston",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc,",2017-03-30,9789004298200,,9789004330603,,
67,"Christianity, Democracy, and the Shadow of Constantine",book,en,Theology,unlatched,Fordham University Press,,New York,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-31,"cc-by,",2016-11-01,9780823274192,,,,
102,"Cinema, Trance and Cybernetics",book,en,Media and Communications,unlatched,Amsterdam University Press,,Amsterdam,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-06-27,"cc-by-nc,",2017-04-30,9789089646682,,9789048523481,,
687,Citizenship in Question,book,en,History,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2017-01-03,9780822362807,,9780822373483,,
159,Commercial Communication in the Digital Age,book,en,Literature,unlatched,De Gruyter Mouton,,Berlin,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-05-05,"cc-by-nc-nd,",2017-04-15,9783110416503,,9783110416794,9783110416831,
430,Conceiving the Goddess,book,en,Theology,unlatched,Monash University Publishing,,"Clayton, Victoria, Australia",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2016-12-01,,9781925377309,9781925377613,,
133,Contemporary Encounters with Ancient Metaphysics,book,en,Philosophy,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-27,"cc-by-nc,",2017-03-31,9781474412094,,9781474431194,,
439,Corpus Linguistics and 17th-Century Prostitution,book,en,Languages,unlatched,Bloomsbury Academic,,London,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-18,"cc-by-nc-nd,",2016-12-01,9781472506092,,9781472514240,,
138,Courts in Federal Countries,book,en,Political Science,unlatched,University of Toronto Press,,Toronto,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-04-17,9781487500627,,9781487514662,,
144,Crossing Central Europe,book,en,History,unlatched,University of Toronto Press,,Toronto,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-10-13,"cc-by-nc-nd,",2017-04-17,9781442649149,,9781487514686,,
571,Culinary Turn,book,en,Sociology,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-27,"cc-by-nc-nd,",2017-04-30,,9783837630312,9783839430316,,
568,Culture – Theory – Disability,book,en,Sociology,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-04-14,,9783837625332,9783839425336,,
739,Debating Humanity,book,en,Sociology,unlatched,Cambridge University Press,,"Cambridge, UK",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-06-03,"cc-by-nc,",2016-11-01,9781107129337,,9781316416303,,10.1017/9781316416303
391,Defying the IRA?,book,en,History,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-31,"cc-by-nc-nd,",2017-01-27,9781781382974,,9781781383544,,
745,Democracy Promotion as Foreign Policy,book,en,Political Science,unlatched,Taylor & Francis,,Abingdon,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-18,"cc-by-nc-nd,",2016-11-20,9781138669727,,9781315618050,,
318,Democratic Experiments,book,en,Political Science,unlatched,The MIT Press,,"Cambridge, Massachusetts",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-05-11,"cc-by-nc-nd,",2017-04-28,9780262035767,,9780262344470,,
729,Designing Prostitution Policy,book,en,Sociology,unlatched,Policy Press,,"Bristol, UK",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc,",2017-04-26,9781447324249,,9781447335191,,
585,Digital Environments,book,en,Media and Communications,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-02-15,,9783837634976,9783839434970,,
283,Downwardly Global,book,en,Anthropology,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2017-03-03,9780822363019,,9780822373407,,
113,Driving Modernity,book,en,History,unlatched,Berghahn Books,,New York,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-07-21,"cc-by-nc-nd,",2017-04-30,9781785334498,,9781785334726,,
284,Dying in Full Detail,book,en,Media and Communications,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2017-03-02,9780822363002,,9780822373414,,
674,eAccess to Justice,book,en,Media and Communications,unlatched,University of Ottawa Press / Les Presses de l’Université d’Ottawa,,Ottawa,=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-27,"cc-by-nc,",2016-11-01,,9780776624297,9780776624303,,
710,Emerging Market Economies and Financial Globalization,book,en,Economics,unlatched,Anthem Press,,London,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2018-09-04,"cc-by,",2017-04-30,9781783086740,,,,
123,Enemies of All Humankind,book,en,Literature,unlatched,Dartmouth College Press,,"Hanover, NH, USA",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2016-12-06,9781512600155,,9781512600759,,
689,Energy without Conscience,book,en,History,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2017-03-01,9780822363064,,9780822373360,,
147,England in Europe,book,en,Literature,unlatched,University of Toronto Press,,Toronto,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-04-30,9781442640726,,9781487514723,,
69,Europe After Wyclif,book,en,Theology,unlatched,Fordham University Press,,New York,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-31,"cc-by,",2016-11-01,9780823274420,,,,
63,"Everyday Resistance, Peacebuilding and State-making",book,en,Political Science,unlatched,Manchester University Press,,Manchester,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-05-05,"cc-by-nc-nd,",2017-04-01,9781526108760,,9781526108784,,
85,Experiencing Hektor,book,en,Classics,unlatched,Bloomsbury Academic,,London,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-18,"cc-by-nc-nd,",2016-12-01,9781474245449,,9781474245463,,
664,Fictions of African Dictatorship,book,en,Literature,unlatched,Peter Lang International Academic Publishers,,"Oxford, UK",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2018-11-10,"cc-by,",2017-04-30,9781787076815,,9781787076822,9781787076839,10.3726/b11381
112,Footprints in Paradise,book,en,Anthropology,unlatched,Berghahn Books,,New York,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-06-27,"cc-by-nc-nd,",2017-04-30,9781785333866,,9781785334733,,
416,Fragile Conviction,book,en,Anthropology,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc-nd,",2017-02-14,9781501705137,,,,
403,Frankenstein,book,en,Literature,unlatched,The MIT Press,,"Cambridge, Massachusetts",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-05-11,"cc-by-nc-nd,",2017-04-30,,9780262533287,9780262340250,,
601,From Accelerated Accumulation to the Socialist Market Economy,book,en,History,unlatched,Brill,,"Leiden, Boston",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc,",2017-03-15,9789004330085,,9789004330092,,
658,From Orientalism to Cultural Capital,book,en,Literature,unlatched,Peter Lang International Academic Publishers,,Oxford,=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-05-05,"cc-by-nc-nd,",2017-03-31,,9783034322034,9781787073944,,
678,From Shtetl to Stardom,book,en,History,unlatched,Purdue University Press,,USA,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-08,"cc-by-nc-nd,",2016-12-15,9781557537638,,9781557537881,,
715,Gaelic Scotland in the Colonial Imagination,book,en,Literature,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-05-11,"cc-by-nc-nd,",2016-12-15,9780810134034,,9780810134041,,
94,Genius Envy,book,en,Literature,unlatched,Penn State University Press,,"University Park, PA",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-18,"cc-by-nc-nd,",2016-12-20,9780271077086,,9780271079196,,
158,Golda Meir,book,en,History,unlatched,De Gruyter Oldenbourg,,Berlin,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-05-05,"cc-by-nc-nd,",2017-02-15,9783110487343,,9783110492507,9783110489798,
121,Hemispheric Imaginations,book,en,Literature,unlatched,Dartmouth College Press,,"Hanover, NH, USA",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2016-12-06,9781611689723,,9781512600766,,
286,Hydraulic City,book,en,Anthropology,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-17,"cc-by-nc-nd,",2017-03-10,9780822362548,,9780822373599,,
288,Improvisation and Social Aesthetics,book,en,Music,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc-nd,",2017-04-12,9780822361787,,9780822374015,,
575,Independent Theatre in Contemporary Europe,book,en,Media and Communications,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-02-21,,9783837632439,9783839432433,,
126,Inside the Antisemitic Mind,book,en,Linguistics,unlatched,Brandeis University Press,,"Waltham, MA, USA",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-17,"cc-by-nc-nd,",2017-01-03,9781611689839,,9781512600773,,
582,Intellectual Radicalism after 1989,book,en,Sociology,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-27,"cc-by-nc-nd,",2017-01-30,,9783837634181,9783839434185,,
604,Islam in a Post-Secular Society,book,en,Sociology,unlatched,Brill,,"Leiden, Boston",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc,",2016-12-31,9789004325357,,,,
132,"Jane Austen, Virginia Woolf and Worldly Realism",book,en,Literature,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc,",2017-01-31,9781474419130,,9781474423533,,
117,"Jewish Families in Europe, 1939-Present",book,en,History,unlatched,Brandeis University Press,,"Waltham, MA, USA",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-17,"cc-by-nc-nd,",2017-01-03,9781512600094,,9781512600117,,
71,Journey Into Social Activism,book,en,Sociology,unlatched,Fordham University Press,,New York,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-31,"cc-by,",2017-02-01,9780823274130,,,,
93,Kimbanguism,book,en,Theology,unlatched,Penn State University Press,,"University Park, PA",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-04-28,9780271077550,,9780271079707,,
392,Knights Across the Atlantic,book,en,History,unlatched,Liverpool University Press,,Liverpool,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-31,"cc-by-nc-nd,",2017-01-27,9781781383186,,9781781383537,,
169,Knowledge Services,book,en,Information Science,unlatched,De Gruyter Saur,,Berlin,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-31,"cc-by-nc-nd,",2016-11-10,9783110462968,,9783110465525,,
54,Kurdish Hizbullah in Turkey,book,en,Sociology,unlatched,Pluto Press,,London,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-23,"cc-by-nc-nd,",2017-03-20,9780745399348,,9781786800374,,
81,Legacies of Space and Intangible Heritage,book,en,Anthropology,unlatched,University Press of Colorado,,United States,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-17,"cc-by-nc-nd,",2017-03-01,9781607325710,,9781607327004,9781607327202,
65,Literature and sustainability,book,en,Literature,unlatched,Manchester University Press,,Manchester,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-08-03,"cc-by-nc-nd,",2017-04-30,9780719099670,,9781526107633,,
743,Managing Modern Healthcare,book,en,Management,unlatched,Taylor & Francis,,New York,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-18,"cc-by-nc-nd,",2017-01-31,9781138998780,,9781315658506,,
282,Man or Monster?,book,en,Anthropology,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2016-11-04,9780822362586,,9780822373551,,
600,Marmaduke Pickthall: Islam and the Modern World,book,en,Political Science,unlatched,Brill,,"Leiden, Boston",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc,",2016-11-01,9789004327580,,9789004327597,,
59,Migrating Borders and Moving Times,book,en,Sociology,unlatched,Manchester University Press,,Manchester,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-31,"cc-by-nc-nd,",2016-11-01,9781526115386,,9781526116413,,
682,Migration of the Ukrainian Population,book,en,Sociology,unlatched,Ubiquity Press,,"London, UK",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-10-11,"cc-by,",2017-02-01,9781909188990,,9781909188969,9781909188976,
280,Musicians in Transit,book,en,Music,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2016-12-23,9780822362166,,9780822373773,,
106,Narrative Concepts in the Study of Eighteenth-Century Literature,book,en,Literature,unlatched,Amsterdam University Press,,Amsterdam,=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-01-31,,9789089648747,9789048527380,,
653,Naval Leadership in the Atlantic World,book,en,History,unlatched,University of Westminster Press ,,London ,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc-nd,",2017-03-30,9781911534082,,9781911534099,9781911534105,10.16997/book2
569,Negotiations of the 'New World',book,en,Political Science,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-01-31,,9783837628968,9783839428962,,
277,New Countries,book,en,History,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2016-12-09,9780822361145,,9780822374305,,
82,New Mexico and the Pimería Alta,book,en,Archaeology,unlatched,University Press of Colorado,,United States,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-23,"cc-by-nc-nd,",2017-03-01,9781607325734,,9781607327011,9781607327226,
694,Now Peru Is Mine,book,en,History,unlatched,Duke University Press,,Durham NC,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2016-11-01,9780822362180,,9780822373759,,
272,Nursing with a Message,book,en,History,unlatched,Rutgers University Press,,New Brunswick,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc-nd,",2017-01-17,9780813571034,,9780813571041,,
170,Organized Secularism in the United States,book,en,Theology,unlatched,De Gruyter,,Berlin,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2018-05-19,"cc-by-nc-nd,",2017-04-30,9783110457421,,9783110458657,,
443,Peirce's Twenty-Eight Classes of Signs and the Philosophy of Representation,book,en,Languages,unlatched,Bloomsbury Academic,,London,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-18,"cc-by-nc-nd,",2016-12-15,9781474264839,,9781474264853,,
580,Performing the Digital,book,en,Media and Communications,unlatched,transcript Verlag,,"Bielefeld, Germany",=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-04-20,"cc-by-nc-nd,",2017-02-21,,9783837633559,9783839433553,,
652,Polaris,book,en,History,unlatched,University of Calgary Press,,Calgary,=TRUE(),paperback,KU Select 2016 Front List Collection,8780,2017-03-31,"cc-by-nc-nd,",2016-11-01,,9781552388754,9781552388761,,
415,Power and Principle,book,en,Political Science,unlatched,Cornell University Press,,"Ithaca, NY",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-04-13,"cc-by-nc-nd,",2017-03-21,9781501705526,,,,
155,Prehistoric Myths in Modern Political Philosophy,book,en,Political Science,unlatched,Edinburgh University Press,,Edinburgh,=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-03-10,"cc-by-nc,",2017-01-31,9780748678662,,9781474431200,,
708,Privately Empowered,book,en,Literature,unlatched,Northwestern University Press,,"Evanston, Illinois",=TRUE(),hardback,KU Select 2016 Front List Collection,8780,2017-05-11,"cc-by-nc-nd,",2016-11-15,9780810133686,,9780810133693,,
